Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1        24        24          0       1002     82002      1019     254750       2.000
    2        49        24          0       1002     89552      1111     277826       4.000
    3      5288      5239       1239       6002      2291      6001    1500461       2.000
    4      5963       674          0       1002      3319      1119     279808       3.326
    5      6671       708          0       1002      3260      1154     288654       4.617
    6     12708      6037       1420       1002       336      1016     254082       2.000
    7     14516      1807          0       1002      1031       932     233115       2.193
    8     15727      1211          0       1002      1521       921     230404       2.981
    9     19699      3971        990       1002       392       779     194933       2.000
   10     22413      2714        714       1002       584       793     198266       2.000
   11     24246      1832          0       1002       886       812     203169       2.167
   12     25482      1235          0       1002      1306       806     201716       2.932
   13     27354      1872          0       1002      1143      1070     267691       3.059
   14     29480      2125          0       1002       890       946     236530       2.934
   15     31315      1835          0       1002       884       811     202998       3.098
   16     32924      1608          0       1002      1153       927     231991       3.490
   17     34800      1875          0       1002      1121      1052     263035       3.614
   18     41238      6438       2824       1002       343      1106     276603       2.000
   19     43543      2304        304       1002       966      1113     278375       2.000
   20     50957      7414       5414       1002       329      1222     305651       2.000
   21     53010      2052         52       1002      1116      1145     286426       2.000
   22     54768      1758          0       1002      1240      1090     272598       2.242
   23     56342      1574          0       1002      1278      1006     251612       2.667
   24     57549      1206          0       1002      1410       850     212723       3.460
   25     58516       967          0       1002      1896       917     229343       4.493
   26     59686      1169          0       1002      1371       801     200468       5.324
   27     60714      1028          0       1002      1593       819     204863       6.295
   28     61894      1179          0       1002      1595       940     235088       7.116
   29     63057      1163          0       1002      1816      1056     264170       7.953
   30     63994       937          0       1002      1871       877     219390       9.015
   31     65103      1109          0       1002      1551       860     215151       9.906
   32     68877      3773          0       1002       544      1028     257050       8.133
   33     77425      8548        415       1002       242      1034     258720       2.000
   34     86532      9106       7106       1002       238      1086     271582       2.000
   35     99960     13428      11428       1002       183      1229     307361       2.000
   36    113464     13503      11503       1002       177      1200     300176       2.000
   37    117264      3800       1800       1002       552      1049     262322       2.000
   38    118917      1652          0       1002      1155       954     238656       2.347
   39    120643      1726          0       1002      1068       922     230537       2.621
   40    126598      5955       3334       1002       303       903     225791       2.000
   41    128939      2340        340       1002       719       842     210560       2.000
   42    131114      2175        175       1002       711       773     193322       2.000
   43    132591      1476          0       1002      1180       871     217898       2.523
   44    141202      8611       6088       1002       258      1112     278194       2.000
   45    142866      1663          0       1002      1054       877     219280       2.336
   46    144366      1499          0       1002      1147       860     215102       2.837
   47    145408      1042          0       1002      1932      1007     251815       3.794
   48    148762      3353          0       1002       607      1019     254855       2.440
   49    154360      5597       3157       1002       403      1129     282290       2.000
   50    157124      2763        763       1002       887      1226     306522       2.000
   51    159552      2427        427       1002       943      1145     286359       2.000
   52    161526      1974          0       1002      1101      1087     271950       2.026
   53    163313      1787          0       1002      1134      1014     253536       2.239
   54    164784      1471          0       1002      1403      1032     258063       2.768
   55    169197      4412       1645       1002       392       866     216653       2.000
   56    171044      1847          0       1002       911       841     210472       2.153
   57    172991      1946          0       1002       830       808     202110       2.206
   58    176480      3488       1282       1002       455       793     198453       2.000
   59    179052      2572        572       1002       915      1178     294537       2.000
   60    188232      9179       7179       1002       203       933     233429       2.000
   61    193370      5138       3138       1002       287       738     184579       2.000
   62    202456      9085       7085       1002       201       913     228462       2.000
   63    205810      3354       1354       1002       643      1078     269699       2.000
   64    214395      8584       6584       1002       237      1018     254745       2.000
   65    217662      3267       1267       1002       726      1187     296877       2.000
   66    219650      1987          0       1002      1150      1143     285901       2.012
   67    226906      7256       5243       1002       310      1127     281936       2.000
   68    229191      2284        284       1002       919      1049     262483       2.000
   69    232737      3546       1546       1002       591      1048     262019       2.000
   70    234164      1426          0       1002      1186       846     211534       2.573
   71    236201      2037          0       1002       834       850     212505       2.536
   72    238679      2478          0       1002       670       831     207755       2.058
   73    244215      5535       3477       1002       297       823     205946       2.000
   74    247189      2973        973       1002       736      1095     273908       2.000
   75    248954      1765          0       1002      1061       936     234233       2.234
   76    255927      6972       4738       1002       214       746     186629       2.000
   77    262586      6658       4658       1002       271       903     225923       2.000
   78    266473      3887       1887       1002       549      1067     266807       2.000
   79    271120      4647       2647       1002       442      1028     257247       2.000
   80    275119      3998       1998       1002       561      1122     280708       2.000
   81    278549      3430       1430       1002       718      1233     308258       2.000
   82    286515      7965       5965       1002       287      1146     286630       2.000
   83    287527      1012          0       1002      2179      1103     275824       2.988
   84    288936      1408          0       1002      1492      1051     262827       3.579
