Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      1740      1740          0       1002      1170      1019     254750       2.000
    2      5625      3884          0       1002       572      1111     277826       4.000
    3      7365      1740          0       1002      1086       945     236436       4.260
    4      9096      1730          0       1002      1293      1119     279808       4.529
    5     11038      1941          0       1002      1189      1154     288654       4.587
    6     13354      2315          0       1002       877      1016     254082       4.271
    7     18977      5623       1351       1002       331       932     233115       2.000
    8     24130      5153       3153       1002       357       921     230404       2.000
    9     35895     11765       9765       1002       132       779     194933       2.000
   10     40421      4525       2525       1002       350       793     198266       2.000
   11     43367      2946        946       1002       551       812     203169       2.000
   12     45347      1979          0       1002       815       806     201716       2.020
   13     47328      1980          0       1002      1081      1070     267691       2.039
   14     49108      1780          0       1002      1062       946     236530       2.259
   15     50201      1092          0       1002      1485       811     202998       3.166
   16     51549      1348          0       1002      1376       927     231991       3.818
   17     52646      1097          0       1002      1918      1052     263035       4.721
   18     56045      3398          0       1002       651      1106     276603       3.323
   19     58112      2066          0       1002      1077      1113     278375       3.256
   20     61877      3765        509       1002       649      1222     305651       2.000
   21     63187      1310          0       1002      1748      1145     286426       2.690
   22     69260      6072       3382       1002       359      1090     272598       2.000
   23     70792      1531          0       1002      1314      1006     251612       2.468
   24     71690       898          0       1002      1894       850     212723       3.570
   25     72522       832          0       1002      2205       917     229343       4.738
   26     73135       613          0       1002      2615       801     200468       6.125
   27     73672       537          0       1002      3051       819     204863       7.588
   28     74069       396          0       1002      4742       940     235088       9.191
   29     74472       403          0       1002      5242      1056     264170      10.788
   30     74912       439          0       1002      3994       877     219390      12.349
   31     77603      2691          0       1002       639       860     215151      11.657
   32     78350       746          0       1002      2753      1028     257050      12.910
   33     78787       436          0       1002      4742      1034     258720      14.473
   34     79191       404          0       1002      5374      1086     271582      16.069
   35     80479      1288          0       1002      1908      1229     307361      16.781
   36     81411       931          0       1002      2576      1200     300176      17.849
   37     81942       531          0       1002      3952      1049     262322      19.318
   38     82434       491          0       1002      3885       954     238656      20.826
   39     82794       359          0       1002      5126       922     230537      22.467
   40     83367       573          0       1002      3151       903     225791      23.893
   41     83876       508          0       1002      3310       842     210560      25.385
   42     86343      2467          0       1002       626       773     193322      24.918
   43     90146      3803          0       1002       458       871     217898      23.114
   44     92121      1974          0       1002      1126      1112     278194      23.139
   45     92736       614          0       1002      2854       877     219280      24.524
   46     93883      1146          0       1002      1500       860     215102      25.378
   47     97605      3722          0       1002       541      1007     251815      23.655
   48     98639      1033          0       1002      1972      1019     254855      24.622
   49    100150      1511          0       1002      1494      1129     282290      25.111
   50    101722      1571          0       1002      1559      1226     306522      25.539
   51    103103      1380          0       1002      1658      1145     286359      26.158
   52    104561      1458          0       1002      1491      1087     271950      26.699
   53    105779      1218          0       1002      1665      1014     253536      27.481
   54    107357      1577          0       1002      1308      1032     258063      27.904
   55    108382      1025          0       1002      1689       866     216653      28.878
   56    116772      8389          0       1002       200       841     210472      22.489
   57    119716      2944          0       1002       549       808     202110      21.544
   58    121642      1926          0       1002       824       793     198453      21.618
   59    123323      1680          0       1002      1401      1178     294537      21.937
   60    124418      1095          0       1002      1705       933     233429      22.842
   61    125464      1045          0       1002      1412       738     184579      23.797
   62    134381      8917          0       1002       204       913     228462      16.880
   63    137398      3017          0       1002       715      1078     269699      15.862
   64    141914      4515          0       1002       451      1018     254745      13.347
   65    146541      4627          0       1002       513      1187     296877      10.719
   66    153867      7325          0       1002       312      1143     285901       5.394
   67    158079      4212          0       1002       535      1127     281936       3.182
   68    163037      4958       1776       1002       423      1049     262483       2.000
   69    166820      3782       1782       1002       554      1048     262019       2.000
   70    169089      2268        268       1002       745       846     211534       2.000
   71    176138      7049       5049       1002       241       850     212505       2.000
   72    177696      1557          0       1002      1067       831     207755       2.443
   73    178665       969          0       1002      1699       823     205946       3.473
   74    180075      1409          0       1002      1554      1095     273908       4.064
   75    182044      1969          0       1002       951       936     234233       4.094
   76    183251      1206          0       1002      1237       746     186629       4.887
   77    184812      1561          0       1002      1157       903     225923       5.326
   78    186561      1748          0       1002      1220      1067     266807       5.577
   79    188073      1511          0       1002      1361      1028     257247       6.065
   80    203193     15119       9054       1002       148      1122     280708       2.000
   81    215286     12093      10093       1002       203      1233     308258       2.000
   82    223897      8610       6610       1002       266      1146     286630       2.000
   83    228603      4706       2706       1002       468      1103     275824       2.000
   84    233495      4891       2891       1002       429      1051     262827       2.000
   85    235945      2449        449       1002       684       838     209712       2.000
   86    238322      2377        377       1002       767       912     228045       2.000
   87    239474      1151          0       1002      1453       836     209238       2.848
   88    241639      2164          0       1002       751       813     203406       2.684
   89    246490      4851       2167       1002       394       957     239452       2.000
   90    251724      5233       3233       1002       396      1037     259385       2.000
   91    263761     12036      10036       1002       147       885     221335       2.000
   92    267401      3640       1640       1002       449       818     204612       2.000
   93    270797      3395       1395       1002       572       971     242863       2.000
   94    273192      2394        394       1002       836      1001     250359       2.000
   95    274976      1784          0       1002      1200      1070     267709       2.215
   96    276260      1283          0       1002      1920      1232     308044       2.932
   97    276459       199          0       1002     11884      1186     296743       4.732
   98    277796      1336          0       4002      5992      4004    1001232       5.396
   99    279007      1211          0       4002      6035      3655     913872       6.184
New connection was opened
  100    284776      5768          0       4002      1174      3386     846628       2.416
  101    286059      1282          0       1002      1488       954     238675       3.133
  102    286117        57          0       1002     29229       847     211800       5.075
  103    289199      3082          0       6002      3144      4846    1211693       3.992
  104    291251      2051          0       6002      5128      5260    1315248       3.940
  105    292998      1746          0       6002      8517      7437    1859406       4.194
  106    294759      1761          0       6002      6357      5599    1399826       4.432
  107    306726     11966       7533       6002       858      5133    1283412       2.000
  108    321451     14725      12725       4002       551      4060    1015200       2.000
  109    325407      3956       1956       1002       508      1005     251312       2.000
  110    327491      2084         84       1002      1005      1047     261945       2.000
  111    330469      2977        977       1002       831      1238     309607       2.000
  112    333542      3073       1073       1002       754      1159     289996       2.000
  113    335884      2342        342       1002       939      1100     275122       2.000
  114    337496      1611          0       1002      1295      1043     260948       2.389
  115    350496     12999      10611       1002       161      1047     261834       2.000
  116    352168      1672          0       1002      1048       876     219248       2.328
  117    356827      4659       2331       1002       360       839     209811       2.000
  118    367855     11027       9027       1002       148       818     204739       2.000
  119    380838     12983      10983       1002       123       799     199847       2.000
  120    386647      5808       3808       1002       403      1170     292674       2.000
  121    390854      4207       2207       1002       433       912     228003       2.000
  122    396427      5573       3573       1002       271       756     189170       2.000
  123    398111      1683          0       1002      1035       871     217963       2.316
  124    400404      2293          0       1002       918      1053     263410       2.023
  125    402222      1817          0       1002      1144      1040     260016       2.205
  126    403878      1656          0       1002      1435      1189     297258       2.549
  127    405813      1935          0       1002      1157      1120     280031       2.614
  128    407871      2058          0       1002      1127      1160     290002       2.556
  129    409164      1292          0       1002      1646      1063     265919       3.264
  130    411308      2144          0       1002      1034      1108     277200       3.119
  131    412258       949          0       1002      1885       895     223847       4.170
  132    413504      1246          0       1002      1335       832     208034       4.923
  133    413842       337          0       1002      4848       818     204674       6.586
  134    414669       827          0       1002      1983       820     205171       7.758
