Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      2576      2576          0       1002       791      1019     254750       2.000
    2      5241      2665          0       1002       833      1111     277826       4.000
    3     25640     20398      16398       1002        92       945     236436       2.000
    4     35646     10006       8006       1002       223      1119     279808       2.000
    5     41328      5682       3682       1002       406      1154     288654       2.000
    6     58698     17369      15369       1002       117      1016     254082       2.000
    7     63049      4350       2350       1002       428       932     233115       2.000
    8     64627      1578          0       1002      1167       921     230404       2.421
    9     68580      3952       1531       1002       394       779     194933       2.000
   10     70093      1513          0       1002      1048       793     198266       2.487
   11     71999      1905          0       1002       853       812     203169       2.582
   12     94607     22608      20026       1002        71       806     201716       2.000
   13    107940     13332      11332       1002       160      1070     267691       2.000
   14    112543      4603       2603       1002       411       946     236530       2.000
   15    122967     10423       8423       1002       155       811     202998       2.000
   16    131867      8899       6899       1002       208       927     231991       2.000
   17    152031     20164      18164       1002       104      1052     263035       2.000
   18    163408     11376       9376       1002       194      1106     276603       2.000
   19    180775     17367      15367       1002       128      1113     278375       2.000
   20    189486      8710       6710       1002       280      1222     305651       2.000
   21    193530      4043       2043       1002       566      1145     286426       2.000
   22    205200     11670       9670       1002       186      1090     272598       2.000
   23    211491      6290       4290       1002       319      1006     251612       2.000
   24    224268     12776      10776       1002       133       850     212723       2.000
   25    231678      7410       5410       1002       247       917     229343       2.000
   26    236919      5240       3240       1002       306       801     200468       2.000
   27    243988      7069       5069       1002       231       819     204863       2.000
   28    264111     20122      18122       1002        93       940     235088       2.000
   29    271767      7655       5655       1002       276      1056     264170       2.000
   30    284187     12420      10420       1002       141       877     219390       2.000
   31    290703      6516       4516       1002       264       860     215151       2.000
   32    301284     10581       8581       1002       194      1028     257050       2.000
   33    307258      5973       3973       1002       346      1034     258720       2.000
   34    310196      2938        938       1002       739      1086     271582       2.000
   35    326195     15999      13999       1002       153      1229     307361       2.000
   36    335398      9202       7202       1002       260      1200     300176       2.000
   37    338821      3422       1422       1002       613      1049     262322       2.000
   38    345460      6638       4638       1002       287       954     238656       2.000
   39    350331      4871       2871       1002       378       922     230537       2.000
   40    351783      1451          0       1002      1244       903     225791       2.549
   41    353305      1522          0       1002      1106       842     210560       3.026
   42    354768      1463          0       1002      1057       773     193322       3.563
   43    360926      6157       2594       1002       283       871     217898       2.000
   44    364117      3191       1191       1002       697      1112     278194       2.000
   45    372062      7944       5944       1002       220       877     219280       2.000
   46    381766      9704       7704       1002       177       860     215102       2.000
   47    394206     12439      10439       1002       161      1007     251815       2.000
   48    400648      6441       4441       1002       316      1019     254855       2.000
   49    407762      7114       5114       1002       317      1129     282290       2.000
   50    414398      6636       4636       1002       369      1226     306522       2.000
   51    416694      2296        296       1002       997      1145     286359       2.000
   52    417658       963          0       1002      2258      1087     271950       3.037
   53    421696      4037       1001       1002       502      1014     253536       2.000
   54    429830      8134       6134       1002       253      1032     258063       2.000
   55    430712       882          0       1002      1963       866     216653       3.117
   56    431513       800          0       1002      2102       841     210472       4.317
   57    431979       465          0       1002      3474       808     202110       5.851
   58    432460       481          0       1002      3297       793     198453       7.370
   59    433100       639          0       1002      3683      1178     294537       8.730
   60    433511       410          0       1002      4546       933     233429      10.320
   61    434015       504          0       1002      2924       738     184579      11.815
   62    434471       456          0       1002      4007       913     228462      13.359
   63    434626       154          0       1002     14006      1078     269699      15.205
   64    438102      3476          0       6002      3824      6648    1662127      13.728
   65    442637      4534          0       4002      2085      4727    1181962      11.193
   66    446077      3439          0       1002       664      1143     285901       9.754
   67    449734      3657          0       1002       616      1127     281936       8.096
   68    456870      7136          0       1002       294      1049     262483       2.960
   69    465347      8476       5516       1002       247      1048     262019       2.000
   70    468097      2749        749       1002       615       846     211534       2.000
   71    469498      1400          0       1002      1213       850     212505       2.599
   72    471193      1694          0       1002       980       831     207755       2.904
   73    472738      1544          0       1002      1066       823     205946       3.359
   74    474382      1644          0       1002      1332      1095     273908       3.715
   75    475323       941          0       1002      1989       936     234233       4.774
   76    479829      4505          0       1002       331       746     186629       2.268
   77    480566       736          0       1002      2454       903     225923       3.532
   78    484352      3786        254       1002       563      1067     266807       2.000
   79    489396      5043       3043       1002       408      1028     257247       2.000
   80    491656      2260        260       1002       993      1122     280708       2.000
   81    493956      2300        300       1002      1071      1233     308258       2.000
   82    495508      1551          0       1002      1477      1146     286630       2.449
   83    495942       434          0       1002      5082      1103     275824       4.014
   84    496123       180          0       1002     11642      1051     262827       5.834
   85    499985      3862          0       4002      1606      3102     775643       3.971
   86    500975       989          0       1002      1844       912     228045       4.982
   87    503152      2177          0       1002       768       836     209238       4.805
   88    504376      1224          0       1002      1328       813     203406       5.580
   89    513783      9406       3826       1002       203       957     239452       2.000
   90    517840      4057       2057       1002       511      1037     259385       2.000
   91    519153      1312          0       1002      1349       885     221335       2.687
   92    520453      1300          0       1002      1258       818     204612       3.387
   93    522351      1897          0       1002      1023       971     242863       3.489
   94    526415      4063        574       1002       492      1001     250359       2.000
   95    527837      1422          0       1002      1505      1070     267709       2.577
   96    531268      3430        853       1002       718      1232     308044       2.000
   97    533438      2169        169       1002      1094      1186     296743       2.000
