Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      1965      1965          0       1002      1036      1019     254750       2.000
    2      7580      5614          0       1002       395      1111     277826       4.000
    3     17249      9668       5668       1002       195       945     236436       2.000
    4     20376      3127       1127       1002       715      1119     279808       2.000
    5     30095      9718       7718       1002       237      1154     288654       2.000
    6     32007      1912          0       1002      1062      1016     254082       2.088
    7     33870      1863          0       1002      1000       932     233115       2.224
    8     35140      1269          0       1002      1451       921     230404       2.955
    9     39150      4009       1055       1002       388       779     194933       2.000
   10     45489      6339       4339       1002       250       793     198266       2.000
   11     46471       981          0       1002      1656       812     203169       3.019
   12     47700      1229          0       1002      1312       806     201716       3.789
   13     49057      1356          0       1002      1578      1070     267691       4.432
   14     49969       911          0       1002      2075       946     236530       5.521
   15     55444      5474          0       1002       296       811     202998       2.046
   16     56457      1013          0       1002      1831       927     231991       3.032
   17     58312      1855          0       1002      1134      1052     263035       3.177
   18     60663      2350          0       1002       941      1106     276603       2.827
   19     62354      1691          0       1002      1316      1113     278375       3.136
   20     65034      2679          0       1002       912      1222     305651       2.456
   21     70490      5455       3000       1002       419      1145     286426       2.000
   22     73408      2918        918       1002       747      1090     272598       2.000
   23     74746      1337          0       1002      1504      1006     251612       2.662
   24     75539       792          0       1002      2146       850     212723       3.870
   25     76396       857          0       1002      2140       917     229343       5.012
   26     77055       658          0       1002      2433       801     200468       6.354
   27     77538       482          0       1002      3393       819     204863       7.871
   28     81523      3985          0       1002       471       940     235088       5.885
   29     82455       931          0       1002      2268      1056     264170       6.953
   30     82955       499          0       1002      3511       877     219390       8.454
   31     88289      5334          0       1002       322       860     215151       5.119
   32     92111      3821          0       1002       538      1028     257050       3.298
   33     93797      1686          0       1002      1227      1034     258720       3.611
   34    103593      9795       6184       1002       221      1086     271582       2.000
   35    109976      6383       4383       1002       385      1229     307361       2.000
   36    118074      8097       6097       1002       296      1200     300176       2.000
   37    119399      1325          0       1002      1583      1049     262322       2.674
   38    123694      4294       1620       1002       444       954     238656       2.000
   39    125602      1908          0       1002       966       922     230537       2.092
   40    129074      3471       1379       1002       520       903     225791       2.000
   41    130787      1713          0       1002       983       842     210560       2.287
   42    131592       804          0       1002      1921       773     193322       3.482
   43    134733      3141          0       1002       554       871     217898       2.340
   44    136016      1282          0       1002      1735      1112     278194       3.058
   45    136730       713          0       1002      2457       877     219280       4.344
   46    137271       541          0       1002      3179       860     215102       5.803
   47    137940       669          0       1002      3010      1007     251815       7.134
   48    139233      1292          0       1002      1576      1019     254855       7.841
   49    146297      7063          0       1002       319      1129     282290       2.777
   50    150132      3835       1058       1002       639      1226     306522       2.000
   51    152739      2607        607       1002       878      1145     286359       2.000
   52    154346      1606          0       1002      1353      1087     271950       2.393
   53    156124      1777          0       1002      1141      1014     253536       2.616
   54    158628      2503          0       1002       824      1032     258063       2.112
   55    160118      1490          0       1002      1162       866     216653       2.621
   56    164976      4858       2236       1002       346       841     210472       2.000
   57    184847     19870      17870       1002        81       808     202110       2.000
   58    192556      7709       5709       1002       205       793     198453       2.000
   59    196307      3750       1750       1002       628      1178     294537       2.000
   60    197396      1089          0       1002      1714       933     233429       2.911
   61    198082       686          0       1002      2151       738     184579       4.224
   62    199230      1147          0       1002      1593       913     228462       5.077
   63    200119       889          0       1002      2426      1078     269699       6.188
   64    200740       620          0       1002      3281      1018     254745       7.567
   65    201468       727          0       1002      3262      1187     296877       8.839
   66    202458       990          0       1002      2310      1143     285901       9.849
   67    203292       833          0       1002      2705      1127     281936      11.015
   68    206824      3532          0       1002       594      1049     262483       9.482
   69    209629      2805          0       1002       747      1048     262019       8.677
   70    214507      4877          0       1002       346       846     211534       5.800
   71    217510      3003          0       1002       566       850     212505       4.797
   72    229918     12407       7610       1002       133       831     207755       2.000
   73    233481      3563       1563       1002       462       823     205946       2.000
   74    242131      8649       6649       1002       253      1095     273908       2.000
   75    243137      1005          0       1002      1863       936     234233       2.995
   76    243817       680          0       1002      2194       746     186629       4.314
   77    249270      5453       1139       1002       331       903     225923       2.000
   78    256524      7253       5253       1002       294      1067     266807       2.000
   79    271551     15027      13027       1002       136      1028     257247       2.000
   80    276251      4699       2699       1002       477      1122     280708       2.000
   81    284923      8672       6672       1002       284      1233     308258       2.000
   82    295046     10122       8122       1002       226      1146     286630       2.000
   83    301009      5963       3963       1002       370      1103     275824       2.000
   84    304853      3843       1843       1002       547      1051     262827       2.000
   85    307078      2225        225       1002       753       838     209712       2.000
   86    313686      6607       4607       1002       276       912     228045       2.000
   87    324100     10414       8414       1002       160       836     209238       2.000
   88    339808     15708      13708       1002       103       813     203406       2.000
   89    346790      6982       4982       1002       274       957     239452       2.000
   90    349065      2274        274       1002       912      1037     259385       2.000
   91    349789       724          0       1002      2444       885     221335       3.276
   92    355790      6000       2724       1002       272       818     204612       2.000
   93    362970      7179       5179       1002       270       971     242863       2.000
   94    372189      9219       7219       1002       217      1001     250359       2.000
   95    382850     10660       8660       1002       200      1070     267709       2.000
   96    394647     11796       9796       1002       208      1232     308044       2.000
   97    401489      6842       4842       1002       346      1186     296743       2.000
   98    402846      1356          0       1002      1614      1095     273829       2.643
   99    404582      1736          0       1002      1134       985     246352       2.907
New connection was opened
  100    407432      2849          0       1002       650       927     231867       2.057
  101    412275      4842       2785       1002       394       954     238675       2.000
  102    418394      6118       4118       1002       276       847     211800       2.000
  103    423910      5515       3515       1002       282       779     194798       2.000
  104    426438      2528        528       1002       703       889     222463       2.000
  105    429650      3211       1211       1002       686      1102     275691       2.000
  106    434299      4649       2649       1002       372       865     216312       2.000
  107    438926      4626       2626       1002       361       837     209296       2.000
  108    442603      3677       1677       1002       520       956     239197       2.000
  109    445411      2807        807       1002       716      1005     251312       2.000
  110    446750      1339          0       1002      1564      1047     261945       2.661
  111    450029      3278        617       1002       755      1238     309607       2.000
  112    456546      6516       4516       1002       355      1159     289996       2.000
  113    459613      3067       1067       1002       717      1100     275122       2.000
  114    461434      1820          0       1002      1146      1043     260948       2.179
  115    463931      2496        317       1002       838      1047     261834       2.000
  116    465212      1280          0       1002      1369       876     219248       2.719
  117    466384      1172          0       1002      1432       839     209811       3.547
  118    467538      1153          0       1002      1419       818     204739       4.393
  119    468265       726          0       1002      2199       799     199847       5.667
  120    478951     10685       5019       1002       219      1170     292674       2.000
  121    480996      2045         45       1002       891       912     228003       2.000
  122    482139      1142          0       1002      1324       756     189170       2.858
  123    482842       703          0       1002      2477       871     217963       4.154
  124    483862      1019          0       1002      2066      1053     263410       5.134
  125    486520      2657          0       1002       782      1040     260016       4.477
  126    487939      1418          0       1002      1676      1189     297258       5.058
  127    488862       923          0       1002      2425      1120     280031       6.134
  128    489480       618          0       1002      3751      1160     290002       7.516
  129    490351       870          0       1002      2443      1063     265919       8.646
  130    491014       663          0       1002      3344      1108     277200       9.982
  131    493353      2339          0       1002       765       895     223847       9.643
  132    494039       686          0       1002      2425       832     208034      10.957
  133    494765       725          0       1002      2255       818     204674      12.231
  134    496903      2138          0       1002       767       820     205171      12.093
  135    499762      2858          0       1002       761      1088     272093      11.234
  136    501306      1544          0       1002      1223       944     236114      11.690
  137    502286       979          0       1002      1559       763     190885      12.711
  138    506352      4066          0       1002       420       854     213630      10.645
  139    507841      1489          0       1002      1432      1066     266678      11.155
  140    509416      1574          0       1002      1243       978     244617      11.581
  141    510262       845          0       1002      2726      1153     288278      12.735
  142    511215       953          0       1002      2524      1204     301019      13.781
  143    511975       759          0       1002      3034      1152     288207      15.021
  144    512952       976          0       1002      2299      1123     280760      16.045
  145    513598       645          0       1002      3340      1078     269678      17.399
  146    513934       335          0       1002      5233       878     219667      19.063
  147    514242       308          0       1002      5824       898     224679      20.755
  148    515185       943          0       1002      1718       810     202613      21.811
  149    515778       592          0       1002      2791       827     206855      23.219
  150    516516       737          0       1002      2602       960     240000      24.481
