Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      1937      1937          0       1002      1051      1019     254750       2.000
    2      3852      1914          0       1002      1160      1111     277826       4.000
    3      5626      1773          0       1002      1066       945     236436       4.227
    4      7650      2023          0       1002      1105      1119     279808       4.203
    5     13052      5402       1200       1002       427      1154     288654       2.000
    6     16383      3330       1330       1002       610      1016     254082       2.000
    7     19205      2821        821       1002       660       932     233115       2.000
    8     24168      4963       2963       1002       371       921     230404       2.000
    9     27391      3222       1222       1002       483       779     194933       2.000
   10     29698      2307        307       1002       687       793     198266       2.000
   11     32030      2332        332       1002       696       812     203169       2.000
   12     35988      3957       1957       1002       407       806     201716       2.000
   13     38260      2271        271       1002       942      1070     267691       2.000
   14     41822      3561       1561       1002       531       946     236530       2.000
   15     44118      2296        296       1002       707       811     202998       2.000
   16     48252      4133       2133       1002       448       927     231991       2.000
   17     53404      5152       3152       1002       408      1052     263035       2.000
   18     55323      1918          0       1002      1153      1106     276603       2.081
   19     60018      4694       2613       1002       474      1113     278375       2.000
   20     65892      5874       3874       1002       416      1222     305651       2.000
   21     67784      1891          0       1002      1211      1145     286426       2.108
   22     68944      1159          0       1002      1880      1090     272598       2.949
   23     69862       918          0       1002      2190      1006     251612       4.030
   24     70752       889          0       1002      1913       850     212723       5.140
   25     71642       890          0       1002      2060       917     229343       6.250
   26     72028       385          0       1002      4164       801     200468       7.865
   27     72418       390          0       1002      4195       819     204863       9.474
   28     72585       166          0       1002     11262       940     235088      11.307
   29     75507      2921          0       4002      3129      4572    1143009      10.386
   30     77145      1638          0       4002      4620      3785     946389      10.747
   31     78903      1757          0       4002      4106      3608     902054      10.990
   32     82479      3576          0       1002       575      1028     257050       9.413
   33     83385       906          0       1002      2283      1034     258720      10.507
   34     84194       808          0       1002      2687      1086     271582      11.699
   35     84960       766          0       1002      3206      1229     307361      12.932
   36     85776       815          0       1002      2942      1200     300176      14.116
   37     86252       475          0       1002      4415      1049     262322      15.641
   38     86742       490          0       1002      3895       954     238656      17.151
   39     87286       544          0       1002      3388       922     230537      18.606
   40     87834       548          0       1002      3294       903     225791      20.058
   41     88180       345          0       1002      4878       842     210560      21.713
   42     88314       133          0       1002     11560       773     193322      23.579
   43     89466      1152          0       4002      5897      3398     849584      24.427
   44     92049      2583          0       4002      3866      4993    1248370      23.844
   45     99237      7187          0       4002      1010      3631     907803      18.656
   46    107445      8208          0       1002       209       860     215102      12.447
   47    112242      4796          0       1002       419      1007     251815       9.651
