Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      2951      2951          0       1002       690      1019     254750       2.000
    2     10215      7263          0       1002       306      1111     277826       4.000
    3     11716      1501          0       1002      1259       945     236436       4.498
    4     13494      1777          0       1002      1259      1119     279808       4.721
    5     25215     11720       7000       1002       197      1154     288654       2.000
    6     48158     22942      20942       1002        88      1016     254082       2.000
    7     58434     10276       8276       1002       181       932     233115       2.000
    8     68009      9575       7575       1002       192       921     230404       2.000
    9     74892      6883       4883       1002       226       779     194933       2.000
   10     77174      2281        281       1002       695       793     198266       2.000
   11     81681      4507       2507       1002       360       812     203169       2.000
   12     91565      9883       7883       1002       163       806     201716       2.000
   13    102216     10650       8650       1002       201      1070     267691       2.000
   14    107972      5756       3756       1002       328       946     236530       2.000
   15    110614      2641        641       1002       614       811     202998       2.000
   16    112911      2296        296       1002       808       927     231991       2.000
   17    123962     11051       9051       1002       190      1052     263035       2.000
   18    132364      8401       6401       1002       263      1106     276603       2.000
   19    135800      3436       1436       1002       648      1113     278375       2.000
   20    138382      2582        582       1002       946      1222     305651       2.000
   21    140569      2186        186       1002      1048      1145     286426       2.000
   22    142725      2155        155       1002      1011      1090     272598       2.000
   23    152433      9708       7708       1002       207      1006     251612       2.000
   24    162550     10117       8117       1002       168       850     212723       2.000
   25    172619     10068       8068       1002       182       917     229343       2.000
   26    176045      3425       1425       1002       468       801     200468       2.000
   27    177811      1766          0       1002       927       819     204863       2.233
   28    179250      1438          0       1002      1307       940     235088       2.794
   29    180809      1558          0       1002      1355      1056     264170       3.236
   30    182170      1360          0       1002      1289       877     219390       3.875
   31    183232      1062          0       1002      1620       860     215151       4.813
   32    184946      1714          0       1002      1199      1028     257050       5.099
   33    186333      1386          0       1002      1492      1034     258720       5.712
   34    203202     16868      11156       1002       128      1086     271582       2.000
   35    214507     11305       9305       1002       217      1229     307361       2.000
   36    220124      5617       3617       1002       427      1200     300176       2.000
   37    230507     10382       8382       1002       202      1049     262322       2.000
   38    241640     11133       9133       1002       171       954     238656       2.000
   39    248510      6870       4870       1002       268       922     230537       2.000
