Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      1775      1775          0       1002      1147      1019     254750       2.000
    2      2693       917          0       1002      2421      1111     277826       4.000
    3      3497       804          0       1002      2351       945     236436       5.195
    4      4258       761          0       1002      2941      1119     279808       6.434
    5      6943      2684          0       1002       860      1154     288654       5.750
    6      7643       699          0       1002      2904      1016     254082       7.050
    7      9937      2293          0       1002       813       932     233115       6.756
    8     10974      1036          0       1002      1777       921     230404       7.719
    9     11690       716          0       1002      2175       779     194933       9.002
   10     12764      1073          0       1002      1477       793     198266       9.929
   11     13726       961          0       1002      1690       812     203169      10.967
   12     14568       841          0       1002      1916       806     201716      12.125
   13     15497       928          0       1002      2305      1070     267691      13.196
   14     16677      1180          0       1002      1603       946     236530      14.016
   15     20877      4200          0       1002       386       811     202998      11.815
   16     22541      1663          0       1002      1115       927     231991      12.152
   17     24616      2074          0       1002      1014      1052     263035      12.077
   18     28052      3436          0       1002       643      1106     276603      10.641
   19     29519      1467          0       1002      1517      1113     278375      11.174
   20     31327      1807          0       1002      1352      1222     305651      11.366
   21     34615      3287          0       1002       697      1145     286426      10.078
   22     37573      2958          0       1002       737      1090     272598       9.120
   23     41328      3754          0       1002       536      1006     251612       7.365
   24     42748      1420          0       1002      1198       850     212723       7.945
   25     44523      1774          0       1002      1033       917     229343       8.170
   26     47336      2812          0       1002       570       801     200468       7.357
   27     50319      2982          0       1002       549       819     204863       6.375
   28     53025      2706          0       1002       694       940     235088       5.668
   29     54823      1797          0       1002      1175      1056     264170       5.870
   30     56040      1216          0       1002      1442       877     219390       6.654
   31     56835       795          0       1002      2163       860     215151       7.858
   32     57582       746          0       1002      2754      1028     257050       9.111
   33     61617      4035          0       1002       512      1034     258720       7.076
   34     63648      2030          0       1002      1069      1086     271582       7.045
   35     65463      1815          0       1002      1354      1229     307361       7.230
   36     67522      2059          0       1002      1166      1200     300176       7.171
   37     69173      1650          0       1002      1271      1049     262322       7.521
   38     72314      3141          0       1002       607       954     238656       6.379
   39     73851      1537          0       1002      1199       922     230537       6.842
   40     75383      1531          0       1002      1179       903     225791       7.311
   41     76597      1213          0       1002      1387       842     210560       8.097
   42     79885      3288          0       1002       470       773     193322       6.808
   43     81040      1154          0       1002      1510       871     217898       7.654
