Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      3389      3389          0       1002       601      1019     254750       2.000
    2      4873      1483          0       1002      1498      1111     277826       4.000
    3      9381      4507        507       1002       419       945     236436       2.000
    4     11055      1674          0       1002      1336      1119     279808       2.325
    5     12451      1395          0       1002      1654      1154     288654       2.930
    6     21547      9095       6165       1002       223      1016     254082       2.000
    7     23063      1516          0       1002      1229       932     233115       2.484
    8     23241       177          0       1002     10364       921     230404       4.306
    9     25093      1851          0       4002      3483      3225     806336       4.454
   10     25355       262          0       1002      6052       793     198266       6.192
   11     26245       889          0       4002      8148      3624     906214       7.302
   12     28164      1918          0       4002      3863      3706     926666       7.383
   13     29978      1814          0       4002      5142      4665    1166301       7.569
   14     39086      9108       1539       4002       953      4340    1085114       2.000
   15     41093      2006          6       1002       809       811     202998       2.000
   16     42694      1601          0       1002      1159       927     231991       2.399
   17     48291      5596       3197       1002       375      1052     263035       2.000
   18     55624      7332       5332       1002       301      1106     276603       2.000
   19     58591      2966        966       1002       750      1113     278375       2.000
   20     60176      1584          0       1002      1542      1222     305651       2.415
   21     62777      2601        186       1002       880      1145     286426       2.000
   22     75946     13169      11169       1002       165      1090     272598       2.000
   23     83874      7927       5927       1002       253      1006     251612       2.000
   24     86804      2930        930       1002       580       850     212723       2.000
   25     89415      2611        611       1002       702       917     229343       2.000
   26     90497      1082          0       1002      1482       801     200468       2.918
   27     91289       791          0       1002      2070       819     204863       4.126
   28     91766       476          0       1002      3943       940     235088       5.649
   29     92749       983          0       1002      2149      1056     264170       6.666
   30     95438      2688          0       1002       652       877     219390       5.977
   31     96598      1160          0       1002      1483       860     215151       6.817
   32    101152      4554          0       1002       451      1028     257050       4.263
   33    108909      7756       3493       1002       266      1034     258720       2.000
   34    122784     13875      11875       1002       156      1086     271582       2.000
   35    127189      4404       2404       1002       558      1229     307361       2.000
   36    129955      2766        766       1002       867      1200     300176       2.000
   37    133334      3378       1378       1002       621      1049     262322       2.000
   38    135277      1942          0       1002       983       954     238656       2.058
   39    152927     17649      15592       1002       104       922     230537       2.000
   40    158883      5955       3955       1002       303       903     225791       2.000
   41    172256     13373      11373       1002       125       842     210560       2.000
   42    182300     10044       8044       1002       153       773     193322       2.000
   43    197913     15612      13612       1002       111       871     217898       2.000
   44    216242     18329      16329       1002       121      1112     278194       2.000
   45    225250      9007       7007       1002       194       877     219280       2.000
   46    228888      3638       1638       1002       472       860     215102       2.000
   47    232401      3513       1513       1002       573      1007     251815       2.000
   48    243386     10985       8985       1002       185      1019     254855       2.000
   49    251566      8179       6179       1002       276      1129     282290       2.000
