Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      1561      1561          0       1002      1305      1019     254750       2.000
    2      2197       636          0       1002      3492      1111     277826       4.000
    3      3197      1000          0       1002      1891       945     236436       5.000
    4      3993       795          0       1002      2814      1119     279808       6.205
    5      4612       618          0       1002      3730      1154     288654       7.586
    6      6698      2086          0       1002       974      1016     254082       7.499
    7      7877      1178          0       1002      1582       932     233115       8.320
    8     11639      3762          0       1002       489       921     230404       6.558
    9     23996     12356       5798       1002       126       779     194933       2.000
   10     26851      2855        855       1002       555       793     198266       2.000
   11     28321      1469          0       1002      1106       812     203169       2.530
   12     30000      1678          0       1002       961       806     201716       2.852
   13     41378     11377       8526       1002       188      1070     267691       2.000
   14     43297      1919          0       1002       985       946     236530       2.080
   15     44282       984          0       1002      1648       811     202998       3.096
   16     48520      4238       1142       1002       437       927     231991       2.000
   17     55337      6816       4816       1002       308      1052     263035       2.000
   18     69181     13844      11844       1002       159      1106     276603       2.000
   19     72966      3785       1785       1002       588      1113     278375       2.000
   20     77229      4262       2262       1002       573      1222     305651       2.000
   21     83875      6645       4645       1002       344      1145     286426       2.000
   22     96863     12988      10988       1002       167      1090     272598       2.000
   23    100449      3585       1585       1002       561      1006     251612       2.000
   24    104028      3578       1578       1002       475       850     212723       2.000
   25    106909      2881        881       1002       636       917     229343       2.000
   26    109116      2206        206       1002       726       801     200468       2.000
   27    119840     10724       8724       1002       152       819     204863       2.000
   28    127759      7918       5918       1002       237       940     235088       2.000
   29    132647      4888       2888       1002       432      1056     264170       2.000
   30    134483      1835          0       1002       956       877     219390       2.165
   31    137580      3096        932       1002       555       860     215151       2.000
   32    139516      1936          0       1002      1061      1028     257050       2.064
   33    141540      2024          0       1002      1022      1034     258720       2.039
   34    143570      2029          0       1002      1070      1086     271582       2.010
   35    148950      5380       3370       1002       456      1229     307361       2.000
   36    150827      1876          0       1002      1279      1200     300176       2.124
   37    168512     17684      15561       1002       118      1049     262322       2.000
   38    178212      9700       7700       1002       196       954     238656       2.000
   39    185900      7688       5688       1002       239       922     230537       2.000
   40    188303      2403        403       1002       751       903     225791       2.000
   41    194948      6644       4644       1002       253       842     210560       2.000
   42    203220      8272       6272       1002       186       773     193322       2.000
   43    205674      2453        453       1002       710       871     217898       2.000
   44    211102      5428       3428       1002       410      1112     278194       2.000
   45    212118      1015          0       1002      1727       877     219280       2.984
   46    213475      1357          0       1002      1267       860     215102       3.627
   47    215623      2147          0       1002       938      1007     251815       3.480
   48    224951      9328       5848       1002       218      1019     254855       2.000
   49    228461      3509       1509       1002       643      1129     282290       2.000
   50    232899      4438       2438       1002       552      1226     306522       2.000
   51    239477      6577       4577       1002       348      1145     286359       2.000
   52    255697     16219      14219       1002       134      1087     271950       2.000
   53    259492      3795       1795       1002       534      1014     253536       2.000
   54    261185      1693          0       1002      1219      1032     258063       2.307
   55    262124       938          0       1002      1845       866     216653       3.368
   56    262821       696          0       1002      2417       841     210472       4.671
   57    263152       330          0       1002      4887       808     202110       6.341
   58    263628       476          0       1002      3331       793     198453       7.864
   59    273690     10061       2197       1002       234      1178     294537       2.000
   60    281239      7548       5548       1002       247       933     233429       2.000
   61    288316      7076       5076       1002       208       738     184579       2.000
   62    301756     13440      11440       1002       135       913     228462       2.000
   63    314752     12995      10995       1002       166      1078     269699       2.000
   64    317241      2489        489       1002       818      1018     254745       2.000
   65    319177      1935          0       1002      1226      1187     296877       2.064
   66    327214      8037       5972       1002       284      1143     285901       2.000
   67    329759      2544        544       1002       886      1127     281936       2.000
   68    340362     10603       8603       1002       198      1049     262483       2.000
   69    347251      6889       4889       1002       304      1048     262019       2.000
   70    348923      1672          0       1002      1012       846     211534       2.328
   71    352551      3628       1300       1002       468       850     212505       2.000
   72    361459      8907       6907       1002       186       831     207755       2.000
   73    371318      9858       7858       1002       167       823     205946       2.000
   74    385324     14006      12006       1002       156      1095     273908       2.000
   75    394767      9443       7443       1002       198       936     234233       2.000
   76    397781      3013       1013       1002       495       746     186629       2.000
   77    403095      5314       3314       1002       340       903     225923       2.000
   78    419546     16451      14451       1002       129      1067     266807       2.000
   79    426095      6548       4548       1002       314      1028     257247       2.000
   80    428994      2898        898       1002       774      1122     280708       2.000
   81    431525      2531        531       1002       974      1233     308258       2.000
   82    432500       975          0       1002      2351      1146     286630       3.025
   83    432630       129          0       1002     16988      1103     275824       4.895
   84    434884      2253          0       6002      5238      5903    1475951       4.641
   85    435597       713          0       4002      8702      3102     775643       5.928
   86    437292      1694          0       6002      6036      5114    1278640       6.234
   87    437759       467          0       4002     14055      3284     821014       7.766
   88    438424       665          0       6002     15423      5131    1282775       9.101
   89    439443      1019          0       6002     11153      5683    1420803      10.082
   90    446396      6952          0       6002      1996      6941    1735331       5.129
   91    449074      2677          0       6002      4243      5681    1420368       4.452
   92    450796      1721          0       4002      4206      3621     905385       4.730
   93    457326      6530       1800       4002      1312      4284    1071093       2.000
   94    462326      5000       3000       1002       400      1001     250359       2.000
   95    468854      6527       4527       1002       328      1070     267709       2.000
   96    472299      3437       1437       1002       716      1232     308044       2.000
   97    476823      4523       2523       1002       524      1186     296743       2.000
   98    478888      2065         65       1002      1060      1095     273829       2.000
   99    479801       913          0       1002      2157       985     246352       3.087
New connection was opened
  100    482715      2913          0       1002       636       927     231867       2.173
  101    484122      1406          0       1002      1357       954     238675       2.767
  102    487639      3517        750       1002       481       847     211800       2.000
  103    489664      2024         24       1002       769       779     194798       2.000
  104    491585      1920          0       1002       926       889     222463       2.079
  105    494493      2908        829       1002       758      1102     275691       2.000
  106    496936      2442        442       1002       708       865     216312       2.000
  107    497686       750          0       1002      2230       837     209296       3.249
  108    502527      4840       1591       1002       395       956     239197       2.000
  109    507092      4565       2565       1002       440      1005     251312       2.000
  110    509063      1970          0       1002      1063      1047     261945       2.029
  111    511112      2049         19       1002      1208      1238     309607       2.000
  112    513003      1891          0       1002      1226      1159     289996       2.109
  113    514514      1510          0       1002      1456      1100     275122       2.598
  114    515673      1159          0       1002      1801      1043     260948       3.439
  115    516825      1151          0       1002      1819      1047     261834       4.287
  116    518899      2074          0       1002       845       876     219248       4.213
  117    521758      2858          0       1002       587       839     209811       3.354
  118    522585       827          0       1002      1980       818     204739       4.527
  119    523008       423          0       1002      3779       799     199847       6.104
  120    523720       711          0       1002      3290      1170     292674       7.392
  121    524516       795          0       1002      2291       912     228003       8.596
  122    525405       889          0       1002      1702       756     189170       9.707
  123    526308       903          0       1002      1930       871     217963      10.804
  124    526901       592          0       1002      3553      1053     263410      12.211
  125    527731       829          0       1002      2506      1040     260016      13.381
  126    528829      1097          0       1002      2166      1189     297258      14.283
  127    530610      1781          0       1002      1257      1120     280031      14.502
  128    531749      1138          0       1002      2037      1160     290002      15.363
  129    532708       958          0       1002      2218      1063     265919      16.405
  130    534154      1446          0       1002      1532      1108     277200      16.958
  131    535027       872          0       1002      2052       895     223847      18.085
  132    536381      1354          0       1002      1228       832     208034      18.731
  133    537297       915          0       1002      1787       818     204674      19.815
  134    538088       791          0       1002      2074       820     205171      21.024
  135    539069       980          0       1002      2219      1088     272093      22.043
  136    543557      4487          0       1002       420       944     236114      19.555
  137    544542       985          0       1002      1549       763     190885      20.570
  138    545038       496          0       1002      3445       854     213630      22.074
  139    546377      1338          0       1002      1593      1066     266678      22.735
  140    548823      2445          0       1002       800       978     244617      22.289
  141    549740       917          0       1002      2514      1153     288278      23.372
  142    552700      2960          0       1002       813      1204     301019      22.412
  143    554192      1491          0       1002      1545      1152     288207      22.920
  144    555209      1016          0       1002      2209      1123     280760      23.904
  145    555712       503          0       1002      4285      1078     269678      25.400
  146    559443      3730          0       1002       471       878     219667      23.670
  147    561245      1802          0       1002       997       898     224679      23.868
  148    561511       266          0       1002      6092       810     202613      25.602
  149    562491       979          0       1002      1688       827     206855      26.622
  150    566814      4322          0       1002       444       960     240000      24.299
