Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      2689      2689          0       1002       757      1019     254750       2.000
    2      4514      1825          0       1002      1217      1111     277826       4.000
    3      5745      1231          0       1002      1536       945     236436       4.769
    4      9304      3558          0       1002       628      1119     279808       3.210
    5     10545      1240          0       1002      1861      1154     288654       3.969
    6     13980      3434          0       1002       591      1016     254082       2.535
    7     14008        28          0       1002     65360       932     233115       4.506
    8     21438      7430       2923       6002      1512      5619    1404877       2.000
    9     37075     15636      13636       6002       610      4771    1192822       2.000
   10     39837      2761        761       6002      3749      5177    1294365       2.000
   11     41577      1740          0       6002      6377      5549    1387313       2.260
   12     43748      2170          0       6002      5350      5807    1451806       2.089
   13     46154      2406        317       4002      3876      4665    1166301       2.000
   14     48053      1898          0       4002      4571      4340    1085114       2.101
   15     52336      4282       2181       4002      1565      3351     837906       2.000
   16     53835      1499          0       1002      1237       927     231991       2.501
   17     54076       240          0       1002      8731      1052     263035       4.260
   18     61055      6979       2719       4002      1273      4444    1111041       2.000
   19     62074      1019          0       1002      2184      1113     278375       2.981
   20     63163      1089          0       1002      2244      1222     305651       3.891
   21     64245      1081          0       1002      2119      1145     286426       4.810
   22     68393      4148          0       1002       525      1090     272598       2.662
   23     69669      1275          0       1002      1577      1006     251612       3.386
   24     85136     15467      12081       1002       110       850     212723       2.000
   25     91639      6502       4502       1002       282       917     229343       2.000
   26     93694      2054         54       1002       780       801     200468       2.000
   27    106809     13115      11115       1002       124       819     204863       2.000
   28    119437     12627      10627       1002       148       940     235088       2.000
   29    128822      9385       7385       1002       225      1056     264170       2.000
   30    133230      4408       2408       1002       398       877     219390       2.000
   31    139165      5935       3935       1002       289       860     215151       2.000
   32    141906      2741        741       1002       750      1028     257050       2.000
   33    144921      3014       1014       1002       686      1034     258720       2.000
   34    155682     10760       8760       1002       201      1086     271582       2.000
   35    166658     10976       8976       1002       224      1229     307361       2.000
   36    187081     20422      18422       1002       117      1200     300176       2.000
   37    192004      4923       2923       1002       426      1049     262322       2.000
   38    194513      2508        508       1002       761       954     238656       2.000
   39    200032      5518       3518       1002       334       922     230537       2.000
   40    202347      2315        315       1002       779       903     225791       2.000
   41    213952     11604       9604       1002       145       842     210560       2.000
   42    216999      3047       1047       1002       507       773     193322       2.000
   43    225534      8535       6535       1002       204       871     217898       2.000
   44    234473      8938       6938       1002       248      1112     278194       2.000
   45    236566      2092         92       1002       838       877     219280       2.000
   46    248787     12221      10221       1002       140       860     215102       2.000
   47    259184     10396       8396       1002       193      1007     251815       2.000
   48    264489      5304       3304       1002       384      1019     254855       2.000
   49    271904      7415       5415       1002       304      1129     282290       2.000
   50    277482      5578       3578       1002       439      1226     306522       2.000
   51    280070      2587        587       1002       885      1145     286359       2.000
   52    281917      1847          0       1002      1177      1087     271950       2.153
   53    282907       990          0       1002      2047      1014     253536       3.162
   54    284457      1549          0       1002      1332      1032     258063       3.613
   55    286058      1600          0       1002      1082       866     216653       4.012
   56    289576      3518          0       1002       478       841     210472       2.493
   57    299773     10196       7703       1002       158       808     202110       2.000
