Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      6879      6879          0       1002       296      1019     254750       2.000
    2     10281      3402          0       1002       653      1111     277826       4.000
    3     12957      2675          0       1002       706       945     236436       3.324
    4     30407     17450      14125       1002       128      1119     279808       2.000
    5     43543     13136      11136       1002       175      1154     288654       2.000
    6     49008      5465       3465       1002       371      1016     254082       2.000
    7     51773      2765        765       1002       674       932     233115       2.000
    8     56229      4455       2455       1002       413       921     230404       2.000
    9     61026      4796       2796       1002       325       779     194933       2.000
   10     73540     12513      10513       1002       126       793     198266       2.000
   11     80747      7207       5207       1002       225       812     203169       2.000
   12     83896      3148       1148       1002       512       806     201716       2.000
   13     95798     11902       9902       1002       179      1070     267691       2.000
   14    104459      8660       6660       1002       218       946     236530       2.000
   15    109180      4721       2721       1002       343       811     202998       2.000
   16    111722      2541        541       1002       730       927     231991       2.000
   17    114696      2973        973       1002       707      1052     263035       2.000
   18    117788      3092       1092       1002       715      1106     276603       2.000
   19    119739      1950          0       1002      1141      1113     278375       2.049
   20    122050      2310        261       1002      1058      1222     305651       2.000
   21    124161      2110        110       1002      1085      1145     286426       2.000
   22    126943      2782        782       1002       783      1090     272598       2.000
   23    141055     14112      12112       1002       142      1006     251612       2.000
   24    147518      6463       4463       1002       263       850     212723       2.000
   25    148185       666          0       1002      2752       917     229343       3.333
   26    148328       142          0       1002     11240       801     200468       5.191
   27    175210     26881      21691       4002       267      3595     898821       2.000
   28    190571     15361      13361       1002       122       940     235088       2.000
   29    201032     10461       8461       1002       202      1056     264170       2.000
   30    212412     11379       9379       1002       154       877     219390       2.000
   31    222137      9724       7724       1002       176       860     215151       2.000
   32    224980      2843        843       1002       723      1028     257050       2.000
   33    226932      1952          0       1002      1060      1034     258720       2.048
   34    231581      4649       2601       1002       467      1086     271582       2.000
   35    234001      2419        419       1002      1016      1229     307361       2.000
   36    236120      2119        119       1002      1132      1200     300176       2.000
   37    246870     10749       8749       1002       195      1049     262322       2.000
   38    248477      1606          0       1002      1188       954     238656       2.393
   39    258682     10204       7811       1002       180       922     230537       2.000
   40    272156     13474      11474       1002       134       903     225791       2.000
   41    281750      9593       7593       1002       175       842     210560       2.000
   42    289852      8102       6102       1002       190       773     193322       2.000
   43    295520      5667       3667       1002       307       871     217898       2.000
   44    311049     15529      13529       1002       143      1112     278194       2.000
   45    318350      7301       5301       1002       240       877     219280       2.000
   46    321662      3311       1311       1002       519       860     215102       2.000
   47    326842      5180       3180       1002       388      1007     251815       2.000
   48    331749      4907       2907       1002       415      1019     254855       2.000
   49    334736      2986        986       1002       756      1129     282290       2.000
   50    347852     13115      11115       1002       186      1226     306522       2.000
   51    355303      7451       5451       1002       307      1145     286359       2.000
   52    356976      1673          0       1002      1300      1087     271950       2.327
   53    363376      6400       4073       1002       316      1014     253536       2.000
   54    367643      4266       2266       1002       483      1032     258063       2.000
   55    369288      1644          0       1002      1053       866     216653       2.355
   56    373507      4219       1864       1002       399       841     210472       2.000
   57    378918      5410       3410       1002       298       808     202110       2.000
   58    387012      8093       6093       1002       196       793     198453       2.000
   59    392639      5627       3627       1002       418      1178     294537       2.000
   60    400587      7947       5947       1002       234       933     233429       2.000
   61    404984      4397       2397       1002       335       738     184579       2.000
   62    407096      2112        112       1002       865       913     228462       2.000
   63    416285      9188       7188       1002       234      1078     269699       2.000
   64    418408      2122        122       1002       959      1018     254745       2.000
   65    422049      3641       1641       1002       652      1187     296877       2.000
   66    426764      4715       2715       1002       485      1143     285901       2.000
   67    429323      2558        558       1002       881      1127     281936       2.000
   68    431034      1711          0       1002      1227      1049     262483       2.289
   69    435075      4041       1752       1002       518      1048     262019       2.000
   70    436202      1126          0       1002      1501       846     211534       2.873
   71    439531      3328        455       1002       510       850     212505       2.000
   72    441194      1662          0       1002       999       831     207755       2.337
   73    442795      1601          0       1002      1029       823     205946       2.736
   74    444346      1550          0       1002      1412      1095     273908       3.185
   75    445709      1363          0       1002      1374       936     234233       3.822
   76    446945      1235          0       1002      1208       746     186629       4.586
   77    448342      1396          0       1002      1293       903     225923       5.189
   78    449843      1501          0       1002      1421      1067     266807       5.688
   79    450598       754          0       1002      2727      1028     257247       6.934
   80    454179      3581          0       1002       627      1122     280708       5.353
   81    458483      4304          0       1002       572      1233     308258       3.048
   82    460393      1910          0       1002      1200      1146     286630       3.138
   83    461658      1264          0       1002      1744      1103     275824       3.873
   84    462623       964          0       1002      2180      1051     262827       4.909
   85    464880      2257          0       1002       743       838     209712       4.651
   86    465675       794          0       1002      2296       912     228045       5.857
   87    468199      2524          0       1002       662       836     209238       5.332
   88    469121       921          0       1002      1766       813     203406       6.411
   89    470165      1044          0       1002      1833       957     239452       7.366
   90    471129       964          0       1002      2152      1037     259385       8.402
   91    472132      1002          0       1002      1766       885     221335       9.400
   92    473002       869          0       1002      1881       818     204612      10.530
   93    474233      1231          0       1002      1578       971     242863      11.299
   94    475470      1237          0       1002      1618      1001     250359      12.061
   95    479697      4226          0       1002       506      1070     267709       9.835
   96    481158      1461          0       1002      1686      1232     308044      10.373
   97    482214      1055          0       1002      2248      1186     296743      11.317
   98    483499      1284          0       1002      1705      1095     273829      12.033
   99    486020      2521          0       1002       781       985     246352      11.511
New connection was opened
  100    488543      2522          0       1002       735       927     231867      10.989
  101    489722      1178          0       1002      1620       954     238675      11.810
  102    491105      1383          0       1002      1224       847     211800      12.427
  103    495817      4712          0       1002       330       779     194798       9.714
  104    497231      1413          0       1002      1259       889     222463      10.301
  105    498629      1398          0       1002      1577      1102     275691      10.903
  106    499651      1022          0       1002      1693       865     216312      11.881
  107    500259       608          0       1002      2752       837     209296      13.273
  108    501139       880          0       1002      2174       956     239197      14.392
  109    502177      1037          0       1002      1937      1005     251312      15.355
  110    502896       719          0       1002      2913      1047     261945      16.635
  111    505876      2979          0       1002       831      1238     309607      15.656
  112    506768       892          0       1002      2599      1159     289996      16.764
  113    507209       440          0       1002      4994      1100     275122      18.323
  114    507976       767          0       1002      2720      1043     260948      19.555
  115    508742       765          0       1002      2736      1047     261834      20.790
  116    509622       880          0       1002      1992       876     219248      21.910
  117    513674      4051          0       1002       414       839     209811      19.858
  118    514221       547          0       1002      2990       818     204739      21.310
  119    514634       413          0       1002      3870       799     199847      22.897
  120    515610       975          0       1002      2400      1170     292674      23.922
  121    516086       476          0       1002      3831       912     228003      25.446
  122    516441       354          0       1002      4267       756     189170      27.091
  123    516953       512          0       1002      3404       871     217963      28.579
  124    517263       309          0       1002      6802      1053     263410      30.269
  125    519305      2042          0       4002      4569      4665    1166441      30.227
  126    520755      1450          0       4002      6488      4705    1176287      30.777
  127    521649       894          0       4002     10144      4536    1134165      31.883
  128    523150      1500          0       6002      9010      6760    1690173      32.382
  129    524169      1018          0       6002     11655      5937    1484479      33.363
  130    525239      1069          0       6002     11282      6034    1508609      34.293
  131    533081      7842          0       6002      1213      4760    1190056      28.451
  132    535761      2679          0       4002      2331      3124     781034      27.771
  133    538910      3148          0       4002      2109      3320     830065      26.622
  134    539449       539          0       1002      3042       820     205171      28.083
  135    540352       903          0       1002      2410      1088     272093      29.180
  136    541261       908          0       1002      2078       944     236114      30.271
  137    541954       692          0       1002      2205       763     190885      31.579
  138    542787       832          0       1002      2051       854     213630      32.746
  139    545078      2291          0       1002       930      1066     266678      32.454
  140    546107      1028          0       1002      1902       978     244617      33.425
  141    547173      1066          0       1002      2162      1153     288278      34.359
  142    548020       846          0       1002      2844      1204     301019      35.512
  143    548922       902          0       1002      2555      1152     288207      36.610
  144    549742       819          0       1002      2741      1123     280760      37.790
  145    550676       934          0       1002      2309      1078     269678      38.856
  146    551400       724          0       1002      2426       878     219667      40.132
  147    551903       502          0       1002      3579       898     224679      41.630
  148    552576       673          0       1002      2407       810     202613      42.957
  149    553166       590          0       1002      2802       827     206855      44.366
  150    554256      1089          0       1002      1762       960     240000      45.277
