Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1     12504     12504          0       1002       162      1019     254750       2.000
    2     15817      3312          0       1002       670      1111     277826       4.000
    3     17284      1467          0       1002      1289       945     236436       4.533
    4     18936      1651          0       1002      1355      1119     279808       4.881
    5     20427      1491          0       1002      1548      1154     288654       5.390
    6     23103      2676          0       1002       759      1016     254082       4.713
    7     26933      3829          0       1002       486       932     233115       2.883
    8     28424      1490          0       1002      1236       921     230404       3.393
    9     33105      4680       1287       1002       333       779     194933       2.000
   10     35624      2519        519       1002       629       793     198266       2.000
   11     41257      5632       3632       1002       288       812     203169       2.000
   12     43588      2331        331       1002       692       806     201716       2.000
   13     53131      9542       7542       1002       224      1070     267691       2.000
   14     62307      9175       7175       1002       206       946     236530       2.000
   15     65103      2796        796       1002       580       811     202998       2.000
   16     68172      3069       1069       1002       604       927     231991       2.000
   17     72615      4443       2443       1002       473      1052     263035       2.000
   18     74817      2201        201       1002      1005      1106     276603       2.000
   19     95511     20693      18693       1002       107      1113     278375       2.000
   20    117554     22042      20042       1002       110      1222     305651       2.000
   21    125407      7853       5853       1002       291      1145     286426       2.000
   22    127852      2445        445       1002       891      1090     272598       2.000
   23    129616      1764          0       1002      1141      1006     251612       2.236
   24    130147       531          0       1002      3203       850     212723       3.705
   25    131184      1036          0       1002      1770       917     229343       4.668
   26    131659       474          0       1002      3376       801     200468       6.193
   27    132124       465          0       1002      3517       819     204863       7.727
   28    132622       497          0       1002      3783       940     235088       9.230
   29    133180       558          0       1002      3785      1056     264170      10.672
   30    138767      5587          0       1002       314       877     219390       7.085
   31    151680     12912       5828       1002       133       860     215151       2.000
   32    165003     13322      11322       1002       154      1028     257050       2.000
   33    177638     12635      10635       1002       163      1034     258720       2.000
   34    181323      3685       1685       1002       589      1086     271582       2.000
   35    190545      9222       7222       1002       266      1229     307361       2.000
   36    221248     30703      28703       1002        78      1200     300176       2.000
   37    227939      6690       4690       1002       313      1049     262322       2.000
   38    231198      3258       1258       1002       585       954     238656       2.000
   39    245302     14104      12104       1002       130       922     230537       2.000
   40    253961      8659       6659       1002       208       903     225791       2.000
   41    261857      7895       5895       1002       213       842     210560       2.000
   42    270933      9076       7076       1002       170       773     193322       2.000
   43    279443      8509       6509       1002       204       871     217898       2.000
   44    296381     16937      14937       1002       131      1112     278194       2.000
