Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      7334      7334          0       1002       277      1019     254750       2.000
    2     12644      5310          0       1002       418      1111     277826       4.000
    3     14776      2131          0       1002       887       945     236436       3.868
    4     16371      1595          0       1002      1403      1119     279808       4.273
    5     18012      1640          0       1002      1407      1154     288654       4.633
    6     19216      1203          0       1002      1688      1016     254082       5.429
    7     20319      1102          0       1002      1691       932     233115       6.326
    8     20853       534          0       1002      3449       921     230404       7.791
    9     21089       236          0       1002      6599       779     194933       9.555
   10     21967       877          0       1002      1806       793     198266      10.677
   11     22786       818          0       1002      1985       812     203169      11.858
   12     23560       773          0       1002      2086       806     201716      13.085
   13     24660      1099          0       1002      1946      1070     267691      13.985
   14     25345       685          0       1002      2760       946     236530      15.299
   15     26243       897          0       1002      1809       811     202998      16.402
   16     26979       736          0       1002      2520       927     231991      17.666
   17     27715       736          0       1002      2858      1052     263035      18.929
   18     28172       457          0       1002      4838      1106     276603      20.472
   19     33906      5733          0       1002       388      1113     278375      16.739
   20     44197     10290          0       1002       237      1222     305651       8.448
   21     54039      9842       1394       1002       232      1145     286426       2.000
   22     67043     13004      11004       1002       167      1090     272598       2.000
   23     72450      5406       3406       1002       372      1006     251612       2.000
   24     78998      6548       4548       1002       259       850     212723       2.000
   25     81750      2751        751       1002       666       917     229343       2.000
   26     91404      9654       7654       1002       166       801     200468       2.000
   27     96115      4710       2710       1002       347       819     204863       2.000
   28    104360      8244       6244       1002       228       940     235088       2.000
   29    111256      6896       4896       1002       306      1056     264170       2.000
   30    114435      3178       1178       1002       552       877     219390       2.000
   31    115474      1039          0       1002      1656       860     215151       2.961
   32    116785      1310          0       1002      1568      1028     257050       3.650
   33    118020      1235          0       1002      1675      1034     258720       4.415
   34    118365       345          0       1002      6296      1086     271582       6.070
   35    127429      9063       2993       1002       271      1229     307361       2.000
   36    129442      2013         13       1002      1192      1200     300176       2.000
   37    130362       919          0       1002      2281      1049     262322       3.080
   38    131011       649          0       1002      2939       954     238656       4.431
   39    134103      3091          0       1002       596       922     230537       3.339
   40    139855      5752       2412       1002       314       903     225791       2.000
   41    144737      4882       2882       1002       345       842     210560       2.000
   42    146930      2192        192       1002       705       773     193322       2.000
   43    148829      1899          0       1002       917       871     217898       2.100
   44    160129     11299       9199       1002       196      1112     278194       2.000
   45    173164     13035      11035       1002       134       877     219280       2.000
   46    185316     12151      10151       1002       141       860     215102       2.000
   47    196188     10872       8872       1002       185      1007     251815       2.000
   48    198631      2443        443       1002       834      1019     254855       2.000
   49    201637      3005       1005       1002       751      1129     282290       2.000
   50    203564      1927          0       1002      1272      1226     306522       2.073
   51    204511       946          0       1002      2419      1145     286359       3.126
   52    204842       330          0       1002      6582      1087     271950       4.795
   53    205428       586          0       1002      3460      1014     253536       6.209
   54    206060       631          0       1002      3266      1032     258063       7.577
