Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      1228      1228          0       1002      1658      1019     254750       2.000
    2      4585      3356          0       1002       662      1111     277826       4.000
    3      5227       641          0       1002      2946       945     236436       5.358
    4      6007       779          0       1002      2871      1119     279808       6.579
    5      6758       750          0       1002      3075      1154     288654       7.828
    6      8243      1485          0       1002      1368      1016     254082       8.342
    7      9437      1193          0       1002      1562       932     233115       9.149
    8     14264      4826          0       1002       381       921     230404       6.322
    9     15501      1237          0       1002      1260       779     194933       7.085
   10     17268      1766          0       1002       897       793     198266       7.318
   11     18990      1722          0       1002       943       812     203169       7.596
   12     22594      3603          0       1002       447       806     201716       5.992
   13     25657      3063          0       1002       699      1070     267691       4.929
   14     27589      1932          0       1002       979       946     236530       4.996
   15     30114      2524          0       1002       643       811     202998       4.472
   16     31769      1654          0       1002      1121       927     231991       4.817
   17     33328      1559          0       1002      1349      1052     263035       5.258
   18     35612      2283          0       1002       968      1106     276603       4.974
   19     38571      2959          0       1002       752      1113     278375       4.014
   20     41305      2733          0       1002       894      1222     305651       3.280
   21     45682      4376       1095       1002       523      1145     286426       2.000
   22     51665      5983       3983       1002       364      1090     272598       2.000
   23     53593      1927          0       1002      1044      1006     251612       2.072
   24     54976      1383          0       1002      1230       850     212723       2.689
   25     55466       489          0       1002      3745       917     229343       4.199
   26     56630      1163          0       1002      1377       801     200468       5.035
   27     56966       336          0       1002      4871       819     204863       6.698
   28     57269       302          0       1002      6217       940     235088       8.396
   29     57614       345          0       1002      6124      1056     264170      10.051
   30     67616     10002          0       4002       756      3785     946389       2.049
   31     67870       254          0       1002      6774       860     215151       3.795
   32     67930        59          0       1002     34534      1028     257050       5.735
   33     72480      4549          0       6002      2910      6620    1655160       3.185
   34    100442     27962      24777       6002       509      7127    1781794       2.000
   35    113995     13552      11552       4002       689      4674    1168719       2.000
   36    133206     19210      17210       1002       125      1200     300176       2.000
   37    134664      1457          0       1002      1439      1049     262322       2.542
   38    135507       843          0       1002      2263       954     238656       3.699
   39    138424      2917          0       1002       632       922     230537       2.782
   40    150812     12388       9606       1002       145       903     225791       2.000
   41    154054      3241       1241       1002       519       842     210560       2.000
   42    156264      2209        209       1002       699       773     193322       2.000
   43    164279      8015       6015       1002       217       871     217898       2.000
   44    180516     16236      14236       1002       137      1112     278194       2.000
   45    183025      2509        509       1002       699       877     219280       2.000
   46    185018      1992          0       1002       863       860     215102       2.007
