Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      6039      6039          0       1002       337      1019     254750       2.000
    2      8688      2649          0       1002       838      1111     277826       4.000
    3     17481      8793       4793       1002       215       945     236436       2.000
    4     28352     10870       8870       1002       205      1119     279808       2.000
    5     32915      4563       2563       1002       506      1154     288654       2.000
    6     36172      3256       1256       1002       624      1016     254082       2.000
    7     41693      5521       3521       1002       337       932     233115       2.000
    8     47305      5611       3611       1002       328       921     230404       2.000
    9     49125      1820          0       1002       856       779     194933       2.180
   10     50650      1524          0       1002      1040       793     198266       2.655
   11     51975      1325          0       1002      1226       812     203169       3.330
   12     53029      1053          0       1002      1531       806     201716       4.276
   13     56099      3069          0       1002       697      1070     267691       3.206
   14     60284      4185        979       1002       452       946     236530       2.000
   15     61456      1172          0       1002      1385       811     202998       2.828
   16     62113       655          0       1002      2829       927     231991       4.172
   17     65070      2957          0       1002       711      1052     263035       3.214
   18     66538      1467          0       1002      1507      1106     276603       3.746
   19     67964      1425          0       1002      1561      1113     278375       4.320
   20     71714      3750          0       1002       651      1222     305651       2.570
   21     73084      1369          0       1002      1673      1145     286426       3.201
   22     73971       887          0       1002      2458      1090     272598       4.314
   23     82176      8205       3891       1002       245      1006     251612       2.000
   24     88297      6120       4120       1002       278       850     212723       2.000
   25     92920      4622       2622       1002       396       917     229343       2.000
   26     94084      1164          0       1002      1377       801     200468       2.836
   27     96626      2542          0       1002       644       819     204863       2.294
   28    106105      9478       7184       1002       198       940     235088       2.000
   29    113261      7156       5156       1002       295      1056     264170       2.000
   30    123047      9785       7785       1002       179       877     219390       2.000
   31    137109     14062      12062       1002       122       860     215151       2.000
   32    148807     11698       9698       1002       175      1028     257050       2.000
   33    152646      3838       1838       1002       539      1034     258720       2.000
   34    156133      3487       1487       1002       622      1086     271582       2.000
   35    159042      2908        908       1002       845      1229     307361       2.000
   36    160833      1790          0       1002      1341      1200     300176       2.210
   37    162474      1640          0       1002      1278      1049     262322       2.569
   38    164804      2330          0       1002       819       954     238656       2.238
   39    166770      1965          0       1002       938       922     230537       2.272
   40    170211      3440       1168       1002       525       903     225791       2.000
   41    173862      3651       1651       1002       461       842     210560       2.000
   42    175187      1324          0       1002      1167       773     193322       2.675
   43    176637      1450          0       1002      1202       871     217898       3.225
   44    178215      1578          0       1002      1409      1112     278194       3.647
   45    181993      3777        131       1002       464       877     219280       2.000
   46    184471      2478        478       1002       694       860     215102       2.000
   47    186580      2109        109       1002       955      1007     251815       2.000
   48    194145      7564       5564       1002       269      1019     254855       2.000
   49    197400      3255       1255       1002       693      1129     282290       2.000
   50    204657      7257       5257       1002       337      1226     306522       2.000
   51    205506       848          0       1002      2700      1145     286359       3.152
   52    206234       728          0       1002      2986      1087     271950       4.423
   53    206593       358          0       1002      5663      1014     253536       6.065
   54    207226       633          0       1002      3256      1032     258063       7.431
   55    207799       572          0       1002      3025       866     216653       8.858
   56    208195       395          0       1002      4254       841     210472      10.462
   57    208992       796          0       1002      2030       808     202110      11.666
   58    209289       297          0       1002      5344       793     198453      13.369
   59    214309      5020          0       1002       469      1178     294537      10.349
   60    227543     13233       2885       1002       141       933     233429       2.000
   61    233955      6411       4411       1002       230       738     184579       2.000
   62    241962      8006       6006       1002       228       913     228462       2.000
   63    255235     13273      11273       1002       162      1078     269699       2.000
   64    266884     11649       9649       1002       174      1018     254745       2.000
   65    274623      7738       5738       1002       306      1187     296877       2.000
   66    277744      3120       1120       1002       732      1143     285901       2.000
   67    279985      2241        241       1002      1006      1127     281936       2.000
   68    283258      3272       1272       1002       641      1049     262483       2.000
   69    285924      2666        666       1002       786      1048     262019       2.000
   70    289310      3386       1386       1002       499       846     211534       2.000
   71    291077      1766          0       1002       962       850     212505       2.234
   72    292919      1842          0       1002       901       831     207755       2.391
   73    297051      4131       1740       1002       398       823     205946       2.000
   74    302783      5731       3731       1002       382      1095     273908       2.000
   75    304652      1869          0       1002      1002       936     234233       2.131
   76    305895      1242          0       1002      1201       746     186629       2.888
   77    307075      1180          0       1002      1530       903     225923       3.708
   78    310073      2998          0       1002       711      1067     266807       2.710
   79    313675      3601        891       1002       571      1028     257247       2.000
   80    314851      1176          0       1002      1908      1122     280708       2.823
   81    319109      4257       1434       1002       579      1233     308258       2.000
   82    320772      1662          0       1002      1378      1146     286630       2.337
   83    325130      4358       2021       1002       506      1103     275824       2.000
   84    326534      1403          0       1002      1497      1051     262827       2.596
   85    327810      1275          0       1002      1314       838     209712       3.320
   86    331349      3538        218       1002       515       912     228045       2.000
   87    332882      1533          0       1002      1091       836     209238       2.467
   88    333877       994          0       1002      1635       813     203406       3.472
   89    335620      1743          0       1002      1098       957     239452       3.729
   90    337006      1385          0       1002      1497      1037     259385       4.343
   91    338038      1032          0       1002      1714       885     221335       5.311
   92    341230      3192          0       1002       512       818     204612       4.119
   93    350692      9461       5343       1002       205       971     242863       2.000
   94    352328      1635          0       1002      1224      1001     250359       2.364
   95    353744      1415          0       1002      1512      1070     267709       2.948
   96    354224       479          0       1002      5137      1232     308044       4.469
   97    354424       200          0       1002     11866      1186     296743       6.269
   98    356391      1967          0       4002      4071      4004    1001232       6.301
   99    357275       884          0       4002      8266      3655     913872       7.417
New connection was opened
  100    363728      6452          0       4002      1049      3386     846628       2.964
  101    364933      1204          0       1002      1584       954     238675       3.759
  102    365772       838          0       1002      2020       847     211800       4.920
  103    366712       939          0       1002      1657       779     194798       5.980
  104    372702      5990         10       1002       297       889     222463       2.000
