Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      5002      5002          0       1002       407      1019     254750       2.000
    2      6870      1868          0       1002      1189      1111     277826       4.000
    3     11866      4995        995       1002       378       945     236436       2.000
    4     16653      4787       2787       1002       467      1119     279808       2.000
    5     22965      6312       4312       1002       365      1154     288654       2.000
    6     25614      2648        648       1002       767      1016     254082       2.000
    7     27959      2345        345       1002       795       932     233115       2.000
    8     29876      1917          0       1002       961       921     230404       2.083
    9     31223      1346          0       1002      1158       779     194933       2.736
   10     32465      1242          0       1002      1276       793     198266       3.493
   11     35446      2980          0       1002       545       812     203169       2.513
   12     36334       887          0       1002      1818       806     201716       3.625
   13     38578      2244          0       1002       954      1070     267691       3.381
   14     40049      1470          0       1002      1286       946     236530       3.910
   15     41217      1167          0       1002      1390       811     202998       4.742
   16     42798      1581          0       1002      1173       927     231991       5.161
   17     54285     11486       6326       1002       183      1052     263035       2.000
   18     56494      2209        209       1002      1001      1106     276603       2.000
   19     61424      4929       2929       1002       451      1113     278375       2.000
   20     67409      5984       3984       1002       408      1222     305651       2.000
   21     68347       938          0       1002      2442      1145     286426       3.062
   22     69931      1583          0       1002      1376      1090     272598       3.478
   23     77630      7699       4221       1002       261      1006     251612       2.000
   24     84041      6410       4410       1002       265       850     212723       2.000
   25     91867      7826       5826       1002       234       917     229343       2.000
   26     96875      5007       3007       1002       320       801     200468       2.000
   27    102039      5163       3163       1002       317       819     204863       2.000
   28    111977      9938       7938       1002       189       940     235088       2.000
   29    115389      3411       1411       1002       619      1056     264170       2.000
   30    119880      4491       2491       1002       390       877     219390       2.000
   31    128956      9076       7076       1002       189       860     215151       2.000
   32    132768      3811       1811       1002       539      1028     257050       2.000
   33    134901      2132        132       1002       970      1034     258720       2.000
   34    137495      2594        594       1002       837      1086     271582       2.000
   35    147745     10249       8249       1002       239      1229     307361       2.000
   36    149952      2207        207       1002      1088      1200     300176       2.000
   37    150950       997          0       1002      2103      1049     262322       3.002
   38    151853       903          0       1002      2114       954     238656       4.099
   39    152636       782          0       1002      2355       922     230537       5.316
   40    153410       774          0       1002      2332       903     225791       6.542
   41    153850       440          0       1002      3827       842     210560       8.102
   42    158415      4564          0       1002       338       773     193322       5.537
   43    168935     10520       4983       1002       165       871     217898       2.000
   44    182064     13129      11129       1002       169      1112     278194       2.000
   45    184847      2782        782       1002       630       877     219280       2.000
   46    186791      1943          0       1002       885       860     215102       2.056
   47    187770       978          0       1002      2058      1007     251815       3.077
   48    197279      9509       6431       1002       214      1019     254855       2.000
