Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      2242      2242          0       1002       908      1019     254750       2.000
    2      4357      2115          0       1002      1050      1111     277826       4.000
    3      6970      2613          0       1002       723       945     236436       3.387
    4     11645      4674       1287       1002       478      1119     279808       2.000
    5     16010      4365       2365       1002       528      1154     288654       2.000
    6     27850     11839       9839       1002       171      1016     254082       2.000
    7     37366      9516       7516       1002       195       932     233115       2.000
    8     40088      2722        722       1002       677       921     230404       2.000
    9     50177     10088       8088       1002       154       779     194933       2.000
   10     55755      5578       3578       1002       284       793     198266       2.000
   11     57927      2171        171       1002       748       812     203169       2.000
   12     62148      4220       2220       1002       382       806     201716       2.000
   13     75071     12923      10923       1002       165      1070     267691       2.000
   14     81963      6891       4891       1002       274       946     236530       2.000
   15     85170      3207       1207       1002       506       811     202998       2.000
   16     88957      3787       1787       1002       490       927     231991       2.000
   17    100880     11923       9923       1002       176      1052     263035       2.000
   18    117322     16441      14441       1002       134      1106     276603       2.000
   19    128934     11611       9611       1002       191      1113     278375       2.000
   20    132092      3158       1158       1002       774      1222     305651       2.000
   21    134469      2376        376       1002       964      1145     286426       2.000
   22    150795     16326      14326       1002       133      1090     272598       2.000
   23    159777      8982       6982       1002       224      1006     251612       2.000
   24    166184      6406       4406       1002       265       850     212723       2.000
   25    169145      2961        961       1002       619       917     229343       2.000
   26    176765      7619       5619       1002       210       801     200468       2.000
   27    186711      9945       7945       1002       164       819     204863       2.000
   28    192354      5643       3643       1002       333       940     235088       2.000
   29    195582      3227       1227       1002       654      1056     264170       2.000
   30    197270      1688          0       1002      1039       877     219390       2.311
   31    198944      1673          0       1002      1028       860     215151       2.637
   32    207955      9010       6373       1002       228      1028     257050       2.000
   33    220929     12974      10974       1002       159      1034     258720       2.000
   34    228803      7873       5873       1002       275      1086     271582       2.000
   35    241818     13015      11015       1002       188      1229     307361       2.000
   36    248381      6562       4562       1002       365      1200     300176       2.000
   37    259105     10723       8723       1002       195      1049     262322       2.000
   38    263660      4555       2555       1002       419       954     238656       2.000
   39    265922      2261        261       1002       815       922     230537       2.000
   40    268006      2084         84       1002       866       903     225791       2.000
   41    271732      3726       1726       1002       452       842     210560       2.000
   42    272510       778          0       1002      1987       773     193322       3.222
   43    276260      3749        528       1002       464       871     217898       2.000
