Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      7199      7199          0       1002       283      1019     254750       2.000
    2     11275      4076          0       1002       545      1111     277826       4.000
    3     13174      1898          0       1002       996       945     236436       4.101
    4     15227      2053          0       1002      1090      1119     279808       4.048
    5     16534      1307          0       1002      1766      1154     288654       4.741
    6     17156       622          0       1002      3267      1016     254082       6.119
    7     17728       571          0       1002      3265       932     233115       7.548
    8     18426       698          0       1002      2640       921     230404       8.850
    9     19210       783          0       1002      1989       779     194933      10.066
   10     20145       935          0       1002      1696       793     198266      11.131
   11     20561       416          0       1002      3901       812     203169      12.714
   12     21059       498          0       1002      3239       806     201716      14.216
   13     21507       448          0       1002      4779      1070     267691      15.768
   14     21907       399          0       1002      4737       946     236530      17.369
   15     22190       282          0       1002      5742       811     202998      19.086
   16     28818      6628          0       4002      1255      4160    1040233      14.457
   17     29795       977          0       1002      2153      1052     263035      15.480
   18     31047      1251          0       1002      1768      1106     276603      16.229
   19     32118      1071          0       1002      2078      1113     278375      17.157
   20     33037       918          0       1002      2662      1222     305651      18.239
   21     33418       380          0       1002      6014      1145     286426      19.858
   22     34032       614          0       1002      3549      1090     272598      21.244
   23     34969       936          0       1002      2148      1006     251612      22.307
   24     35388       419          0       1002      4059       850     212723      23.888
   25     35969       580          0       1002      3158       917     229343      25.307
   26     39272      3303          0       1002       485       801     200468      24.003
   27     40014       741          0       1002      2210       819     204863      25.262
   28     40872       857          0       1002      2192       940     235088      26.404
   29     41950      1078          0       1002      1959      1056     264170      27.325
   30     42700       750          0       1002      2339       877     219390      28.575
   31     43098       397          0       1002      4333       860     215151      30.178
   32     43912       814          0       1002      2525      1028     257050      31.364
   33     44681       769          0       1002      2689      1034     258720      32.594
   34     45420       739          0       1002      2939      1086     271582      33.855
   35     46234       813          0       1002      3024      1229     307361      35.042
   36     46930       696          0       1002      3447      1200     300176      36.346
   37     47607       677          0       1002      3098      1049     262322      37.668
   38     48508       900          0       1002      2120       954     238656      38.768
   39     49461       953          0       1002      1935       922     230537      39.815
   40     52335      2874          0       1002       628       903     225791      38.940
   41     52962       626          0       1002      2689       842     210560      40.314
   42     53568       606          0       1002      2551       773     193322      41.708
   43     54426       858          0       1002      2030       871     217898      42.849
   44     56503      2076          0       1002      1071      1112     278194      42.772
   45     57485       981          0       1002      1787       877     219280      43.791
   46     63624      6138          0       1002       280       860     215102      39.652
   47     68649      5024          0       1002       400      1007     251815      36.627
   48     70865      2216          0       1002       919      1019     254855      36.411
   49     72891      2025          0       1002      1114      1129     282290      36.385
   50     78860      5969          0       1002       410      1226     306522      32.416
   51     89905     11044          0       1002       207      1145     286359      23.371
   52     96686      6780          0       1002       320      1087     271950      18.590
   53    103618      6931          0       1002       292      1014     253536      13.658
   54    106254      2635          0       1002       783      1032     258063      13.022
   55    106612       357          0       1002      4844       866     216653      14.665
   56    109299      2686          0       1002       626       841     210472      13.978
   57    110883      1584          0       1002      1020       808     202110      14.393
   58    119269      8386          0       1002       189       793     198453       8.007
   59    125483      6213          0       1002       379      1178     294537       3.794
   60    134991      9508       5714       1002       196       933     233429       2.000
   61    136869      1878          0       1002       786       738     184579       2.122
   62    137637       767          0       1002      2380       913     228462       3.354
   63    138703      1066          0       1002      2023      1078     269699       4.288
   64    139449       746          0       1002      2730      1018     254745       5.542
   65    140218       768          0       1002      3089      1187     296877       6.773
   66    140620       401          0       1002      5696      1143     285901       8.371
   67    141268       648          0       1002      3476      1127     281936       9.722
   68    141734       465          0       1002      4513      1049     262483      11.257
   69    142064       330          0       1002      6345      1048     262019      12.927
   70    148886      6822          0       4002       951      3245     811467       8.105
   71    158560      9673       1568       1002       175       850     212505       2.000
   72    161659      3099       1099       1002       536       831     207755       2.000
   73    164721      3061       1061       1002       538       823     205946       2.000
   74    166893      2172        172       1002      1008      1095     273908       2.000
   75    171322      4428       2428       1002       423       936     234233       2.000
   76    177360      6037       4037       1002       247       746     186629       2.000
   77    183857      6497       4497       1002       278       903     225923       2.000
   78    185280      1423          0       1002      1499      1067     266807       2.577
   79    186136       856          0       1002      2404      1028     257247       3.721
   80    191766      5629       1908       1002       398      1122     280708       2.000
   81    200501      8734       6734       1002       282      1233     308258       2.000
   82    213027     12526      10526       1002       183      1146     286630       2.000
   83    225247     12219      10219       1002       180      1103     275824       2.000
   84    228676      3429       1429       1002       613      1051     262827       2.000
   85    230049      1372          0       1002      1222       838     209712       2.627
   86    233568      3518        891       1002       518       912     228045       2.000
   87    238134      4566       2566       1002       366       836     209238       2.000
   88    243314      5180       3180       1002       314       813     203406       2.000
   89    246564      3249       1249       1002       589       957     239452       2.000
   90    249731      3167       1167       1002       655      1037     259385       2.000
   91    258018      8287       6287       1002       213       885     221335       2.000
   92    262117      4099       2099       1002       399       818     204612       2.000
   93    264535      2418        418       1002       803       971     242863       2.000
   94    267012      2476        476       1002       808      1001     250359       2.000
   95    270240      3227       1227       1002       663      1070     267709       2.000
   96    273055      2815        815       1002       875      1232     308044       2.000
   97    275164      2109        109       1002      1125      1186     296743       2.000
   98    276626      1461          0       1002      1498      1095     273829       2.538
   99    278179      1553          0       1002      1269       985     246352       2.985
New connection was opened
  100    280420      2240          0       1002       827       927     231867       2.744
  101    284135      3714        970       1002       513       954     238675       2.000
  102    285067       931          0       1002      1818       847     211800       3.068
  103    286017       950          0       1002      1639       779     194798       4.118
  104    286258       241          0       1002      7370       889     222463       5.876
  105    288481      2223          0       1002       992      1102     275691       5.653
  106    290565      2083          0       1002       830       865     216312       5.570
  107    295945      5378          0       1002       311       837     209296       2.191
  108    297674      1729          0       1002      1106       956     239197       2.461
  109    299218      1543          0       1002      1302      1005     251312       2.917
  110    300890      1671          0       1002      1253      1047     261945       3.246
  111    302312      1422          0       1002      1741      1238     309607       3.824
  112    307414      5102       1278       1002       454      1159     289996       2.000
  113    310891      3476       1476       1002       633      1100     275122       2.000
  114    313120      2229        229       1002       936      1043     260948       2.000
  115    320422      7302       5302       1002       286      1047     261834       2.000
  116    325656      5234       3234       1002       335       876     219248       2.000
  117    331368      5712       3712       1002       293       839     209811       2.000
  118    333326      1957          0       1002       836       818     204739       2.042
  119    342128      8801       6759       1002       181       799     199847       2.000
  120    346715      4587       2587       1002       510      1170     292674       2.000
  121    351218      4502       2502       1002       405       912     228003       2.000
  122    353345      2126        126       1002       711       756     189170       2.000
  123    355126      1781          0       1002       978       871     217963       2.219
  124    356839      1712          0       1002      1230      1053     263410       2.506
  125    360730      3890       1384       1002       534      1040     260016       2.000
  126    365737      5006       3006       1002       474      1189     297258       2.000
  127    369198      3461       1461       1002       647      1120     280031       2.000
  128    375632      6434       4434       1002       360      1160     290002       2.000
  129    381481      5848       3848       1002       363      1063     265919       2.000
  130    384180      2699        699       1002       821      1108     277200       2.000
  131    385852      1671          0       1002      1071       895     223847       2.328
  132    386864      1012          0       1002      1644       832     208034       3.316
  133    388331      1467          0       1002      1115       818     204674       3.849
  134    389533      1201          0       1002      1366       820     205171       4.647
  135    391414      1881          0       1002      1157      1088     272093       4.766
  136    392352       937          0       1002      2014       944     236114       5.828
  137    393256       904          0       1002      1688       763     190885       6.924
  138    394394      1137          0       1002      1502       854     213630       7.786
  139    397146      2752          0       1002       775      1066     266678       7.034
  140    397933       787          0       1002      2486       978     244617       8.247
  141    399101      1168          0       1002      1974      1153     288278       9.079
  142    400065       964          0       1002      2496      1204     301019      10.115
  143    402445      2379          0       1002       968      1152     288207       9.735
  144    408829      6383          0       1002       351      1123     280760       5.352
  145    410747      1918          0       1002      1124      1078     269678       5.433
  146    411939      1192          0       1002      1473       878     219667       6.241
  147    412786       846          0       1002      2122       898     224679       7.394
  148    416119      3332          0       1002       486       810     202613       6.061
  149    417061       942          0       1002      1756       827     206855       7.119
  150    418158      1097          0       1002      1750       960     240000       8.022
