Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1     10754     10754          0       1002       189      1019     254750       2.000
    2     13986      3232          0       1002       687      1111     277826       4.000
    3     16527      2541          0       1002       744       945     236436       3.459
    4     25821      9293       5834       1002       240      1119     279808       2.000
    5     33015      7194       5194       1002       320      1154     288654       2.000
    6     45952     12937      10937       1002       157      1016     254082       2.000
    7     59911     13959      11959       1002       133       932     233115       2.000
    8     65484      5572       3572       1002       330       921     230404       2.000
    9     68640      3155       1155       1002       494       779     194933       2.000
   10     73521      4880       2880       1002       324       793     198266       2.000
   11     95083     21562      19562       1002        75       812     203169       2.000
   12     98645      3561       1561       1002       453       806     201716       2.000
   13    104010      5365       3365       1002       399      1070     267691       2.000
   14    111315      7304       5304       1002       259       946     236530       2.000
   15    113756      2441        441       1002       665       811     202998       2.000
   16    122245      8488       6488       1002       218       927     231991       2.000
   17    144740     22494      20494       1002        93      1052     263035       2.000
   18    149219      4479       2479       1002       493      1106     276603       2.000
   19    159858     10639       8639       1002       209      1113     278375       2.000
   20    183788     23930      21930       1002       102      1222     305651       2.000
   21    196593     12804      10804       1002       178      1145     286426       2.000
   22    211859     15266      13266       1002       142      1090     272598       2.000
   23    216117      4257       2257       1002       472      1006     251612       2.000
   24    220187      4070       2070       1002       418       850     212723       2.000
   25    233704     13516      11516       1002       135       917     229343       2.000
   26    238957      5253       3253       1002       305       801     200468       2.000
   27    249146     10189       8189       1002       160       819     204863       2.000
   28    259238     10092       8092       1002       186       940     235088       2.000
   29    264665      5427       3427       1002       389      1056     264170       2.000
   30    267266      2600        600       1002       674       877     219390       2.000
   31    268580      1313          0       1002      1309       860     215151       2.686
   32    269998      1418          0       1002      1450      1028     257050       3.268
   33    285968     15970      12702       1002       129      1034     258720       2.000
   34    295333      9364       7364       1002       232      1086     271582       2.000
   35    300137      4803       2803       1002       511      1229     307361       2.000
   36    305955      5817       3817       1002       412      1200     300176       2.000
   37    308499      2543        543       1002       825      1049     262322       2.000
   38    309361       861          0       1002      2215       954     238656       3.138
   39    310843      1482          0       1002      1244       922     230537       3.656
   40    311567       723          0       1002      2495       903     225791       4.932
   41    313607      2040          0       1002       825       842     210560       4.892
   42    314643      1035          0       1002      1493       773     193322       5.856
   43    315596       953          0       1002      1828       871     217898       6.903
   44    317567      1970          0       1002      1129      1112     278194       6.932
   45    318950      1383          0       1002      1267       877     219280       7.548
   46    322324      3373          0       1002       510       860     215102       6.175
   47    327022      4698          0       1002       428      1007     251815       3.476
   48    334325      7302       3825       1002       279      1019     254855       2.000
   49    339364      5039       3039       1002       448      1129     282290       2.000
   50    345806      6441       4441       1002       380      1226     306522       2.000
   51    349525      3718       1718       1002       616      1145     286359       2.000
   52    351129      1604          0       1002      1356      1087     271950       2.396
   53    353285      2155          0       1002       940      1014     253536       2.240
   54    356357      3072        832       1002       671      1032     258063       2.000
   55    358487      2129        129       1002       813       866     216653       2.000
   56    360643      2156        156       1002       780       841     210472       2.000
   57    362219      1576          0       1002      1025       808     202110       2.424
   58    363485      1265          0       1002      1254       793     198453       3.158
   59    369786      6301       3143       1002       373      1178     294537       2.000
   60    376318      6532       4532       1002       285       933     233429       2.000
   61    377674      1356          0       1002      1088       738     184579       2.644
   62    378232       557          0       1002      3280       913     228462       4.087
   63    379049       817          0       1002      2638      1078     269699       5.269
   64    379733       684          0       1002      2978      1018     254745       6.585
   65    382226      2492          0       1002       952      1187     296877       6.092
   66    392249     10023       3930       1002       228      1143     285901       2.000
   67    398000      5750       3750       1002       392      1127     281936       2.000
   68    400714      2713        713       1002       773      1049     262483       2.000
   69    406938      6224       4224       1002       336      1048     262019       2.000
   70    408976      2037         37       1002       830       846     211534       2.000
   71    411662      2686        686       1002       632       850     212505       2.000
   72    412887      1224          0       1002      1357       831     207755       2.775
   73    414418      1531          0       1002      1076       823     205946       3.244
   74    417788      3369        125       1002       650      1095     273908       2.000
   75    419018      1230          0       1002      1523       936     234233       2.770
   76    421284      2266          0       1002       658       746     186629       2.504
   77    422842      1557          0       1002      1160       903     225923       2.946
   78    424797      1955          0       1002      1091      1067     266807       2.990
   79    428476      3678        687       1002       559      1028     257247       2.000
   80    429605      1129          0       1002      1989      1122     280708       2.871
   81    431097      1492          0       1002      1652      1233     308258       3.379
   82    433418      2321          0       1002       987      1146     286630       3.057
   83    445291     11872       8815       1002       185      1103     275824       2.000
   84    453875      8584       6584       1002       244      1051     262827       2.000
   85    456487      2611        611       1002       642       838     209712       2.000
   86    458608      2121        121       1002       859       912     228045       2.000
   87    462781      4172       2172       1002       401       836     209238       2.000
   88    463680       898          0       1002      1811       813     203406       3.102
   89    467988      4308       1206       1002       444       957     239452       2.000
   90    470624      2636        636       1002       787      1037     259385       2.000
   91    472291      1666          0       1002      1062       885     221335       2.334
   92    475467      3176        842       1002       515       818     204612       2.000
   93    477564      2097         97       1002       926       971     242863       2.000
   94    479298      1733          0       1002      1155      1001     250359       2.266
   95    481081      1783          0       1002      1200      1070     267709       2.483
   96    485900      4818       2335       1002       511      1232     308044       2.000
   97    487594      1694          0       1002      1401      1186     296743       2.306
   98    489212      1617          0       1002      1354      1095     273829       2.688
   99    490269      1057          0       1002      1864       985     246352       3.631
New connection was opened
  100    494231      3962        331       1002       468       927     231867       2.000
  101    495716      1484          0       1002      1285       954     238675       2.515
  102    498805      3089        573       1002       548       847     211800       2.000
  103    507196      8390       6390       1002       185       779     194798       2.000
  104    513150      5953       3953       1002       298       889     222463       2.000
  105    515166      2016         16       1002      1093      1102     275691       2.000
  106    515186        20          0       1002     86248       865     216312       3.980
  107    519303      4116        136       6002      2494      5133    1283412       2.000
  108    523856      4553       2553       6002      2790      6352    1588117       2.000
  109    527581      3724       1724       6002      3420      6369    1592339       2.000
  110    531709      4128       2128       6002      3533      7295    1823804       2.000
  111    538210      6501       4501       6002      2156      7009    1752282       2.000
  112    542615      4404       2404       4002      1998      4401    1100415       2.000
  113    544051      1435          0       1002      1532      1100     275122       2.564
  114    544571       519          0       1002      4015      1043     260948       4.044
  115    545167       595          0       1002      3515      1047     261834       5.448
  116    545604       436          0       1002      4015       876     219248       7.011
  117    546142       537          0       1002      3120       839     209811       8.473
  118    546755       612          0       1002      2672       818     204739       9.861
  119    547024       269          0       1002      5940       799     199847      11.591
  120    547942       917          0       1002      2550      1170     292674      12.674
  121    548660       717          0       1002      2541       912     228003      13.956
  122    549256       596          0       1002      2538       756     189170      15.360
  123    549801       544          0       1002      3200       871     217963      16.815
  124    550302       501          0       1002      4205      1053     263410      18.314
  125    550798       496          0       1002      4190      1040     260016      19.818
  126    551503       704          0       1002      3374      1189     297258      21.113
  127    552312       809          0       1002      2766      1120     280031      22.303
  128    552466       153          0       1002     15102      1160     290002      24.149
  129    554741      2274          0       6002      5221      5937    1484479      23.875
  130    556967      2226          0       4002      3715      4136    1034229      23.648
  131    557858       890          0       4002      7422      3306     826603      24.757
  132    558427       569          0       4002     10980      3124     781034      26.188
  133    559384       956          0       6002     10433      4991    1247784      27.232
  134    560723      1338          0       6002      7536      5043    1260893      27.893
  135    561693       970          0       6002     13673      6636    1659183      28.922
  136    562718      1024          0       6002     13259      6792    1698080      29.898
  137    563159       440          0       6002     20640      4548    1137080      31.457
  138    563844       684          0       6002     16638      5698    1424552      32.772
  139    564516       672          0       6002     20286      6817    1704349      34.100
  140    565091       575          0       6002     23066      6635    1658858      35.525
  141    565763       671          0       6002     20593      6915    1728788      36.853
  142    566268       505          0       6002     28304      7148    1787128      38.348
  143    566866       598          0       6002     22561      6749    1687329      39.750
  144    567044       177          0       6002     69071      6137    1534335      41.572
  145    567725       681          0       6002     18061      6154    1538507      42.891
  146    568218       493          0       6002     18708      4612    1153198      44.397
  147    568452       233          0       6002     43718      5113    1278437      46.163
  148    568686       233          0       6002     42727      4991    1247858      47.930
  149    569045       358          0       6002     28767      5153    1288363      49.572
  150    569307       262          0       6002     43812      5750    1437696      51.309
