Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      3117      3117          0       1002       653      1019     254750       2.000
    2     15565     12447          0       1002       178      1111     277826       4.000
    3     17341      1776          0       1002      1064       945     236436       4.224
    4     19046      1704          0       1002      1313      1119     279808       4.519
    5     20316      1270          0       1002      1817      1154     288654       5.249
    6     21313       996          0       1002      2040      1016     254082       6.252
    7     29854      8541       2288       1002       218       932     233115       2.000
    8     34281      4427       2427       1002       416       921     230404       2.000
    9     36238      1956          0       1002       796       779     194933       2.043
   10     37820      1581          0       1002      1002       793     198266       2.461
   11     39447      1626          0       1002       999       812     203169       2.834
   12     42651      3203        369       1002       503       806     201716       2.000
   13     47307      4655       2655       1002       460      1070     267691       2.000
   14     50805      3497       1497       1002       540       946     236530       2.000
   15     52326      1521          0       1002      1067       811     202998       2.478
   16     54651      2325          0       1002       798       927     231991       2.153
   17     56932      2280        127       1002       922      1052     263035       2.000
   18     58706      1774          0       1002      1246      1106     276603       2.225
   19     70184     11478       9252       1002       194      1113     278375       2.000
   20     74318      4133       2133       1002       591      1222     305651       2.000
   21     76723      2405        405       1002       952      1145     286426       2.000
   22     81706      4982       2982       1002       437      1090     272598       2.000
   23     95290     13584      11584       1002       148      1006     251612       2.000
   24    109085     13794      11794       1002       123       850     212723       2.000
   25    122726     13641      11641       1002       134       917     229343       2.000
   26    134240     11513       9513       1002       139       801     200468       2.000
   27    142759      8519       6519       1002       192       819     204863       2.000
   28    147506      4747       2747       1002       396       940     235088       2.000
   29    160648     13141      11141       1002       160      1056     264170       2.000
   30    177908     17259      15259       1002       101       877     219390       2.000
   31    189200     11291       9291       1002       152       860     215151       2.000
   32    204842     15642      13642       1002       131      1028     257050       2.000
   33    208699      3857       1857       1002       536      1034     258720       2.000
   34    210123      1423          0       1002      1525      1086     271582       2.576
   35    211674      1550          0       1002      1586      1229     307361       3.026
   36    226208     14534      11508       1002       165      1200     300176       2.000
   37    237747     11539       9539       1002       181      1049     262322       2.000
