Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      7149      7149          0       1002       285      1019     254750       2.000
    2     23870     16721          0       1002       132      1111     277826       4.000
    3     36597     12727       8727       1002       148       945     236436       2.000
    4     40170      3572       1572       1002       626      1119     279808       2.000
    5     43560      3390       1390       1002       681      1154     288654       2.000
    6     49107      5546       3546       1002       366      1016     254082       2.000
    7     58768      9661       7661       1002       193       932     233115       2.000
    8     66487      7719       5719       1002       238       921     230404       2.000
    9     80161     13673      11673       1002       114       779     194933       2.000
   10     86520      6358       4358       1002       249       793     198266       2.000
   11     96812     10291       8291       1002       157       812     203169       2.000
   12    100394      3582       1582       1002       450       806     201716       2.000
   13    112945     12550      10550       1002       170      1070     267691       2.000
   14    125271     12326      10326       1002       153       946     236530       2.000
   15    128139      2867        867       1002       566       811     202998       2.000
   16    130624      2485        485       1002       746       927     231991       2.000
   17    132651      2026         26       1002      1038      1052     263035       2.000
   18    134547      1896          0       1002      1166      1106     276603       2.104
   19    145393     10845       8742       1002       205      1113     278375       2.000
   20    160687     15294      13294       1002       159      1222     305651       2.000
   21    168411      7723       5723       1002       296      1145     286426       2.000
   22    171902      3491       1491       1002       624      1090     272598       2.000
   23    182732     10829       8829       1002       185      1006     251612       2.000
   24    192526      9794       7794       1002       173       850     212723       2.000
   25    195422      2896        896       1002       633       917     229343       2.000
   26    199687      4264       2264       1002       376       801     200468       2.000
   27    205828      6141       4141       1002       266       819     204863       2.000
   28    211120      5291       3291       1002       355       940     235088       2.000
   29    221758     10637       8637       1002       198      1056     264170       2.000
   30    224283      2525        525       1002       694       877     219390       2.000
   31    227169      2886        886       1002       596       860     215151       2.000
   32    233886      6716       4716       1002       306      1028     257050       2.000
   33    243554      9667       7667       1002       214      1034     258720       2.000
   34    253435      9881       7881       1002       219      1086     271582       2.000
   35    264404     10968       8968       1002       224      1229     307361       2.000
   36    276239     11835       9835       1002       202      1200     300176       2.000
   37    287542     11303       9303       1002       185      1049     262322       2.000
   38    293425      5882       3882       1002       324       954     238656       2.000
   39    305509     12084      10084       1002       152       922     230537       2.000
   40    315221      9711       7711       1002       185       903     225791       2.000
   41    321426      6204       4204       1002       271       842     210560       2.000
   42    327492      6066       4066       1002       254       773     193322       2.000
   43    329847      2355        355       1002       740       871     217898       2.000
   44    341592     11744       9744       1002       189      1112     278194       2.000
   45    348366      6773       4773       1002       258       877     219280       2.000
   46    349297       931          0       1002      1848       860     215102       3.069
   47    350506      1209          0       1002      1665      1007     251815       3.859
   48    363903     13396       9536       1002       152      1019     254855       2.000
   49    366896      2993        993       1002       754      1129     282290       2.000
   50    368725      1829          0       1002      1340      1226     306522       2.171
   51    376226      7500       5329       1002       305      1145     286359       2.000
   52    381820      5594       3594       1002       388      1087     271950       2.000
   53    389107      7286       5286       1002       278      1014     253536       2.000
   54    392001      2894        894       1002       713      1032     258063       2.000
   55    393679      1678          0       1002      1032       866     216653       2.322
   56    395051      1372          0       1002      1227       841     210472       2.949
   57    399939      4887       1938       1002       330       808     202110       2.000
   58    402060      2120        120       1002       748       793     198453       2.000
   59    403761      1701          0       1002      1384      1178     294537       2.299
   60    405416      1654          0       1002      1128       933     233429       2.644
   61    406317       901          0       1002      1637       738     184579       3.743
   62    413031      6713       2970       1002       272       913     228462       2.000
   63    414240      1209          0       1002      1784      1078     269699       2.791
   64    415637      1396          0       1002      1458      1018     254745       3.394
   65    417329      1692          0       1002      1403      1187     296877       3.701
   66    417899       569          0       1002      4018      1143     285901       5.132
   67    422324      4425          0       1002       509      1127     281936       2.707
   68    422838       513          0       1002      4087      1049     262483       4.193
   69    423848      1009          0       1002      2075      1048     262019       5.183
   70    426426      2577          0       1002       656       846     211534       4.605
