Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      1956      1956          0       1002      1041      1019     254750       2.000
    2      3554      1597          0       1002      1390      1111     277826       4.000
    3      4510       955          0       1002      1979       945     236436       5.045
    4      5367       857          0       1002      2610      1119     279808       6.187
    5      6568      1200          0       1002      1923      1154     288654       6.987
    6      7273       705          0       1002      2880      1016     254082       8.281
    7     10346      3073          0       1002       606       932     233115       7.208
    8     11582      1235          0       1002      1492       921     230404       7.973
    9     12059       477          0       1002      3268       779     194933       9.495
   10     12592       532          0       1002      2976       793     198266      10.963
   11     13338       745          0       1002      2179       812     203169      12.217
   12     13896       557          0       1002      2893       806     201716      13.659
   13     14659       763          0       1002      2804      1070     267691      14.895
   14     15802      1142          0       1002      1655       946     236530      15.753
   15     16059       256          0       1002      6328       811     202998      17.496
   16     16526       467          0       1002      3972       927     231991      19.029
   17     17266       740          0       1002      2841      1052     263035      20.288
   18     18005       738          0       1002      2997      1106     276603      21.550
   19     19204      1198          0       1002      1857      1113     278375      22.351
   20     19642       438          0       1002      5578      1222     305651      23.913
   21     20316       674          0       1002      3397      1145     286426      25.238
   22     20932       615          0       1002      3543      1090     272598      26.623
   23     21559       627          0       1002      3208      1006     251612      27.995
   24     22061       502          0       1002      3389       850     212723      29.493
   25     22551       489          0       1002      3745       917     229343      31.004
   26     23108       556          0       1002      2881       801     200468      32.447
   27     23618       509          0       1002      3215       819     204863      33.937
   28     24046       428          0       1002      4391       940     235088      35.509
   29     24613       566          0       1002      3729      1056     264170      36.942
   30     25037       424          0       1002      4132       877     219390      38.518
   31     25479       441          0       1002      3899       860     215151      40.076
   32     25808       329          0       1002      6243      1028     257050      41.747
   33     26912      1104          0       4002      7798      4306    1076663      42.642
   34     27893       980          0       4002      9886      4845    1211470      43.662
   35     28652       759          0       6002     17699      6721    1680323      44.903
   36     30264      1611          0       6002      8301      6690    1672711      45.291
   37     31564      1300          0       6002      8714      5664    1416184      45.991
   38     32373       808          0       6002     13333      5391    1347979      47.182
   39     33249       875          0       6002     11381      4983    1245777      48.306
   40     34217       967          0       6002     11210      5425    1356387      49.338
   41     35038       821          0       6002     11894      4885    1221256      50.517
   42     36171      1132          0       6002      9406      5326    1331607      51.384
   43     36936       764          0       6002     13821      5286    1321641      52.619
   44     38587      1651          0       6002      9209      7606    1901594      52.968
   45     39417       829          0       6002     13687      5677    1419250      54.138
   46     41619      2202          0       6002      4720      5197    1299363      53.936
   47     43801      2182          0       6002      6164      6726    1681600      53.754
   48     45128      1326          0       6002      9766      6479    1619761      54.427
   49     47763      2634          0       6002      5433      7157    1789433      53.792
   50     51961      4198          0       6002      3313      6955    1738911      51.594
   51     61198      9236          0       4002       957      4420    1105055      44.357
   52     62588      1389          0       1002      1565      1087     271950      44.967
   53     63670      1082          0       1002      1873      1014     253536      45.885
   54     64990      1319          0       1002      1564      1032     258063      46.565
   55     65620       630          0       1002      2749       866     216653      47.935
   56     66022       401          0       1002      4189       841     210472      49.533
   57     66252       229          0       1002      7040       808     202110      51.303
   58     66684       431          0       1002      3676       793     198453      52.871
   59     67285       601          0       1002      3919      1178     294537      54.270
   60     67880       595          0       1002      3137       933     233429      55.675
   61     68294       413          0       1002      3567       738     184579      57.261
   62     68742       448          0       1002      4078       913     228462      58.813
   63     70316       672          0       1002      3207      1078     269699      59.240
   64     72051       433          0       1002      4702      1018     254745      59.507
   65     76908      3254          0       1002       729      1187     296877      56.652
   66     78163      1254          0       1002      1823      1143     285901      57.398
   67     79716      1553          0       1002      1452      1127     281936      57.845
   68     81032      1316          0       1002      1595      1049     262483      58.529
   69     83051      1418          0       1002      1477      1048     262019      58.510
   70     86751      3098          0       1002       546       846     211534      56.812
   71     88680      1929          0       1002       880       850     212505      56.882
   72     89847      1166          0       1002      1425       831     207755      57.716
   73     90680       833          0       1002      1976       823     205946      58.882
   74     93210      1628          0       1002      1345      1095     273908      58.353
   75    100381      6770          0       1002       276       936     234233      53.183
   76    101614      1232          0       1002      1211       746     186629      53.950
   77    102712      1098          0       1002      1645       903     225923      54.852
   78    103659       947          0       1002      2253      1067     266807      55.905
   79    109361      5701          0       1002       360      1028     257247      52.203
   80    110727      1366          0       1002      1643      1122     280708      52.837
   81    111785      1057          0       1002      2332      1233     308258      53.779
   82    113142      1357          0       1002      1688      1146     286630      54.422
   83    117623      4481          0       1002       492      1103     275824      51.941
   84    122921      5297          0       1002       396      1051     262827      48.643
   85    131278      8356          0       1002       200       838     209712      42.286
   86    134283      3005          0       1002       607       912     228045      41.281
   87    142408      8125          0       1002       206       836     209238      35.156
   88    149140      6732          0       1002       241       813     203406      30.424
   89    153580      4439          0       1002       431       957     239452      27.984
   90    156800      3219          0       1002       644      1037     259385      26.764
   91    158093      1292          0       1002      1369       885     221335      27.472
   92    159092       999          0       1002      1637       818     204612      28.472
   93    160514      1421          0       1002      1366       971     242863      29.050
   94    165483      4969          0       1002       403      1001     250359      26.081
   95    168024      2541          0       1002       842      1070     267709      25.540
   96    176300      8275          0       1002       297      1232     308044      19.264
   97    189255     12954          0       1002       183      1186     296743       8.310
   98    198691      9435       1126       1002       232      1095     273829       2.000
   99    209116     10425       8425       1002       189       985     246352       2.000
New connection was opened
  100    212918      3801       1801       1002       487       927     231867       2.000
  101    216411      3493       1493       1002       546       954     238675       2.000
  102    218055      1643          0       1002      1030       847     211800       2.356
  103    225737      7682       5326       1002       202       779     194798       2.000
  104    237307     11569       9569       1002       153       889     222463       2.000
  105    247773     10466       8466       1002       210      1102     275691       2.000
  106    250445      2672        672       1002       647       865     216312       2.000
  107    252236      1790          0       1002       935       837     209296       2.209
  108    252721       484          0       1002      3948       956     239197       3.725
  109    254722      2000          0       1002      1004      1005     251312       3.724
  110    254964       242          0       1002      8628      1047     261945       5.481
  111    256107      1142          0       1002      2167      1238     309607       6.338
  112    261255      5148          0       1002       450      1159     289996       3.190
  113    262432      1176          0       1002      1871      1100     275122       4.014
  114    264144      1712          0       1002      1218      1043     260948       4.301
  115    265190      1045          0       1002      2002      1047     261834       5.255
  116    266000       809          0       1002      2166       876     219248       6.446
  117    267218      1218          0       1002      1377       839     209811       7.228
  118    268062       844          0       1002      1940       818     204739       8.383
  119    268960       897          0       1002      1780       799     199847       9.486
  120    270566      1605          0       1002      1457      1170     292674       9.880
  121    271468       902          0       1002      2021       912     228003      10.977
  122    272593      1124          0       1002      1346       756     189170      11.853
  123    273416       823          0       1002      2117       871     217963      13.030
  124    277401      3984          0       1002       528      1053     263410      11.045
  125    278727      1326          0       1002      1568      1040     260016      11.719
  126    281388      2661          0       1002       893      1189     297258      11.058
  127    283348      1960          0       1002      1142      1120     280031      11.097
  128    286900      3551          0       1002       653      1160     290002       9.546
  129    289006      2105          0       1002      1010      1063     265919       9.440
  130    293476      4470          0       1002       496      1108     277200       6.969
  131    294899      1422          0       1002      1259       895     223847       7.547
  132    299642      4743          0       1002       350       832     208034       4.803
  133    303824      4181          0       1002       391       818     204674       2.622
  134    305923      2099          0       1002       781       820     205171       2.522
  135    312902      6978       4456       1002       311      1088     272093       2.000
  136    314843      1940          0       1002       973       944     236114       2.059
  137    315596       753          0       1002      2027       763     190885       3.306
  138    316422       826          0       1002      2068       854     213630       4.480
  139    317034       611          0       1002      3487      1066     266678       5.868
  140    317887       852          0       1002      2294       978     244617       7.015
  141    318169       282          0       1002      8171      1153     288278       8.733
  142    318745       575          0       1002      4181      1204     301019      10.157
  143    319046       300          0       1002      7663      1152     288207      11.856
  144    328414      9368          0       4002       884      4143    1035936       4.488
  145    333352      4937        449       1002       436      1078     269678       2.000
  146    339887      6535       4535       1002       268       878     219667       2.000
  147    361067     21179      19179       1002        84       898     224679       2.000
  148    365022      3955       1955       1002       409       810     202613       2.000
  149    370142      5119       3119       1002       323       827     206855       2.000
  150    373667      3525       1525       1002       544       960     240000       2.000
