Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      1559      1559          0       1002      1306      1019     254750       2.000
    2      2773      1213          0       1002      1831      1111     277826       4.000
    3      3756       983          0       1002      1923       945     236436       5.017
    4      4790      1034          0       1002      2164      1119     279808       5.982
    5      5568       777          0       1002      2970      1154     288654       7.205
    6      8703      3135          0       1002       648      1016     254082       6.070
    7     13296      4592          0       1002       406       932     233115       3.477
    8     17913      4616       1139       1002       399       921     230404       2.000
    9     27960     10047       8047       1002       155       779     194933       2.000
   10     32353      4393       2393       1002       361       793     198266       2.000
   11     34823      2470        470       1002       657       812     203169       2.000
   12     36575      1751          0       1002       921       806     201716       2.249
   13     38029      1454          0       1002      1472      1070     267691       2.794
   14     38732       702          0       1002      2692       946     236530       4.091
   15     38831        98          0       1002     16453       811     202998       5.993
   16     51002     12171       6178       6002      1042      6344    1586189       2.000
   17     87928     36925      34925       4002       265      4909    1227274       2.000
   18     91465      3536       1536       1002       625      1106     276603       2.000
   19     92655      1190          0       1002      1871      1113     278375       2.810
   20     94293      1637          0       1002      1493      1222     305651       3.173
   21     95378      1085          0       1002      2111      1145     286426       4.087
   22    109789     14410      10323       1002       151      1090     272598       2.000
   23    114871      5081       3081       1002       396      1006     251612       2.000
   24    116538      1667          0       1002      1020       850     212723       2.332
   25    117959      1420          0       1002      1291       917     229343       2.912
   26    119641      1682          0       1002       953       801     200468       3.230
   27    120629       988          0       1002      1658       819     204863       4.241
   28    121609       979          0       1002      1919       940     235088       5.261
   29    121924       314          0       1002      6718      1056     264170       6.947
   30    122430       505          0       1002      3470       877     219390       8.441
   31    122999       569          0       1002      3022       860     215151       9.872
   32    123387       388          0       1002      5294      1028     257050      11.483
   33    124030       642          0       1002      3221      1034     258720      12.841
   34    124253       223          0       1002      9728      1086     271582      14.617
   35    125901      1647          0       4002      5674      4674    1168719      14.970
   36    127490      1589          0       4002      5844      4644    1161211      15.380
   37    129558      2067          0       4002      3738      3864     966022      15.313
   38    143962     14404          0       4002       496      3572     893081       2.909
   39    148797      4835       1926       1002       381       922     230537       2.000
   40    157970      9172       7172       1002       196       903     225791       2.000
   41    163629      5659       3659       1002       297       842     210560       2.000
   42    164962      1333          0       1002      1160       773     193322       2.667
   43    168473      3510        843       1002       496       871     217898       2.000
   44    170672      2199        199       1002      1011      1112     278194       2.000
   45    182204     11531       9531       1002       152       877     219280       2.000
   46    184825      2620        620       1002       656       860     215102       2.000
   47    186330      1504          0       1002      1338      1007     251815       2.495
   48    188197      1866          0       1002      1092      1019     254855       2.629
   49    194964      6766       4138       1002       333      1129     282290       2.000
   50    207008     12044      10044       1002       203      1226     306522       2.000
   51    215880      8872       6872       1002       258      1145     286359       2.000
   52    225545      9664       7664       1002       225      1087     271950       2.000
   53    230082      4537       2537       1002       446      1014     253536       2.000
   54    234945      4862       2862       1002       424      1032     258063       2.000
   55    250449     15504      13504       1002       111       866     216653       2.000
   56    267313     16864      14864       1002        99       841     210472       2.000
   57    277124      9810       7810       1002       164       808     202110       2.000
   58    288918     11793       9793       1002       134       793     198453       2.000
   59    294648      5730       3730       1002       411      1178     294537       2.000
   60    297433      2785        785       1002       670       933     233429       2.000
   61    298368       935          0       1002      1578       738     184579       3.065
   62    304107      5738       2673       1002       318       913     228462       2.000
   63    316515     12407      10407       1002       173      1078     269699       2.000
   64    326501      9986       7986       1002       204      1018     254745       2.000
   65    334999      8498       6498       1002       279      1187     296877       2.000
   66    346643     11643       9643       1002       196      1143     285901       2.000
   67    361574     14931      12931       1002       151      1127     281936       2.000
   68    376577     15003      13003       1002       139      1049     262483       2.000
   69    388233     11655       9655       1002       179      1048     262019       2.000
   70    390917      2684        684       1002       630       846     211534       2.000
   71    393509      2592        592       1002       655       850     212505       2.000
   72    394722      1212          0       1002      1370       831     207755       2.787
   73    398836      4113       1326       1002       400       823     205946       2.000
   74    405063      6226       4226       1002       351      1095     273908       2.000
   75    408076      3012       1012       1002       621       936     234233       2.000
   76    412600      4524       2524       1002       329       746     186629       2.000
   77    413767      1166          0       1002      1549       903     225923       2.834
   78    416934      3166        333       1002       674      1067     266807       2.000
   79    419959      3025       1025       1002       680      1028     257247       2.000
   80    426761      6802       4802       1002       330      1122     280708       2.000
   81    428306      1544          0       1002      1596      1233     308258       2.455
   82    433471      5165       2710       1002       443      1146     286630       2.000
   83    434796      1324          0       1002      1666      1103     275824       2.676
   84    440464      5668       2993       1002       370      1051     262827       2.000
   85    441979      1514          0       1002      1107       838     209712       2.485
