Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      3329      3329          0       1002       612      1019     254750       2.000
    2      4626      1297          0       1002      1712      1111     277826       4.000
    3      6895      2268          0       1002       833       945     236436       3.731
    4      8827      1931          0       1002      1158      1119     279808       3.799
    5     14006      5179       1380       1002       445      1154     288654       2.000
    6     15820      1813          0       1002      1120      1016     254082       2.186
    7     17660      1840          0       1002      1013       932     233115       2.346
    8     19491      1830          0       1002      1006       921     230404       2.515
    9     21087      1595          0       1002       977       779     194933       2.920
   10     22610      1522          0       1002      1041       793     198266       3.397
   11     24203      1593          0       1002      1019       812     203169       3.803
   12     26417      2213          0       1002       729       806     201716       3.590
   13     28670      2253          0       1002       950      1070     267691       3.337
   14     53122     24452      21115       1002        77       946     236530       2.000
   15     64837     11715       9715       1002       138       811     202998       2.000
   16     69209      4372       2372       1002       424       927     231991       2.000
   17     71762      2552        552       1002       824      1052     263035       2.000
   18     76717      4955       2955       1002       446      1106     276603       2.000
   19     81827      5110       3110       1002       435      1113     278375       2.000
   20     91198      9370       7370       1002       260      1222     305651       2.000
   21    116209     25011      23011       1002        91      1145     286426       2.000
   22    133755     17546      15546       1002       124      1090     272598       2.000
   23    138313      4557       2557       1002       441      1006     251612       2.000
   24    151321     13008      11008       1002       130       850     212723       2.000
   25    161280      9959       7959       1002       184       917     229343       2.000
   26    165219      3938       1938       1002       407       801     200468       2.000
   27    170712      5493       3493       1002       298       819     204863       2.000
   28    183034     12322      10322       1002       152       940     235088       2.000
   29    192188      9153       7153       1002       230      1056     264170       2.000
   30    204218     12029      10029       1002       145       877     219390       2.000
   31    209855      5637       3637       1002       305       860     215151       2.000
   32    219502      9647       7647       1002       213      1028     257050       2.000
   33    224181      4678       2678       1002       442      1034     258720       2.000
   34    226144      1962          0       1002      1107      1086     271582       2.037
   35    230747      4603       2566       1002       534      1229     307361       2.000
   36    234099      3351       1351       1002       716      1200     300176       2.000
   37    236179      2079         79       1002      1009      1049     262322       2.000
   38    238173      1994          0       1002       957       954     238656       2.005
   39    246287      8113       6108       1002       227       922     230537       2.000
   40    250494      4207       2207       1002       429       903     225791       2.000
   41    255808      5313       3313       1002       316       842     210560       2.000
   42    258491      2682        682       1002       576       773     193322       2.000
   43    262258      3767       1767       1002       462       871     217898       2.000
   44    266597      4339       2339       1002       512      1112     278194       2.000
   45    270726      4128       2128       1002       424       877     219280       2.000
   46    277690      6964       4964       1002       247       860     215102       2.000
   47    281471      3780       1780       1002       532      1007     251815       2.000
   48    292157     10685       8685       1002       190      1019     254855       2.000
   49    297325      5168       3168       1002       436      1129     282290       2.000
   50    303025      5700       3700       1002       430      1226     306522       2.000
   51    304791      1766          0       1002      1296      1145     286359       2.234
