Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1       523       523          0       1002      3894      1019     254750       2.000
    2       833       310          0       1002      7158      1111     277826       4.000
    3      1111       277          0       1002      6809       945     236436       5.722
    4      2107       996          0       4002      7919      3944     986166       6.726
    5      3146      1038          0       6002     11255      5844    1461094       7.687
    6      4029       883          0       6002     13013      5745    1436383       8.804
    7      4838       808          0       6002     13755      5562    1390576       9.996
    8      5648       810          0       6002     13863      5619    1404877      11.185
    9      6361       713          0       6002     13382      4771    1192822      12.472
   10      7065       703          0       6002     14715      5177    1294365      13.768
   11      7692       626          0       6002     17712      5549    1387313      15.142
   12      8575       883          0       6002     13142      5807    1451806      16.258
   13      9369       793          0       6002     17291      6860    1715028      17.464
   14     10358       989          0       6002     13859      6854    1713706      18.475
   15     10898       540          0       6002     18580      5019    1254783      19.935
   16     11873       974          0       6002     13023      6344    1586189      20.961
   17     12519       645          0       6002     21745      7023    1755827      22.315
   18     13289       770          0       6002     16883      6503    1625893      23.544
   19     14218       928          0       6002     14611      6785    1696486      24.615
   20     15342      1123          0       6002     11690      6568    1642011      25.492
   21     16405      1063          0       6002     11787      6268    1567136      26.428
   22     17290       884          0       6002     13095      5793    1448456      27.543
   23     17976       685          0       6002     16326      5598    1399698      28.857
   24     18554       577          0       6002     15421      4456    1114055      30.279
   25     19250       695          0       6002     15482      5382    1345748      31.584
   26     21796      2546          0       6002      3957      5039    1259781      31.038
   27     22654       858          0       6002     12483      5355    1338944      32.180
   28     23492       837          0       6002     14190      5945    1486411      33.342
   29     24272       779          0       6002     18092      7052    1763135      34.562
   30     24908       636          0       6002     18397      5854    1463505      35.926
   31     25458       550          0       6002     19649      5406    1351688      37.375
   32     26042       583          0       6002     22979      6703    1675950      38.792
   33     26780       737          0       6002     17950      6620    1655160      40.054
   34     28002      1222          0       6002     11664      7127    1781794      40.832
   35     29139      1137          0       6002     11814      6721    1680323      41.694
   36     30305      1165          0       6002     11484      6690    1672711      42.529
   37     30949       644          0       6002     17578      5664    1416184      43.885
   38     31710       760          0       6002     14174      5391    1347979      45.124
   39     32500       789          0       6002     12621      4983    1245777      46.334
   40     33249       749          0       6002     14484      5425    1356387      47.585
   41     33905       656          0       6002     14882      4885    1221256      48.928
   42     34616       710          0       6002     14999      5326    1331607      50.218
   43     35247       631          0       6002     16742      5286    1321641      51.587
   44     36233       985          0       6002     15434      7606    1901594      52.601
   45     36893       660          0       6002     17184      5677    1419250      53.940
   46     37515       621          0       6002     16712      5197    1299363      55.318
   47     38751      1235          0       6002     10885      6726    1681600      56.083
   48     39671       919          0       6002     14088      6479    1619761      57.163
   49     40620       949          0       6002     15083      7157    1789433      58.214
   50     44416      3495          0       6002      3980      6955    1738911      56.419
   51     45806      1390          0       6002      9130      6349    1587352      57.028
   52     47064      1257          0       6002     10013      6295    1573967      57.770
   53     48333      1268          0       6002      9013      5718    1429643      58.502
   54     52600      3666          0       6002      2983      5470    1367640      56.235
   55     53590       989          0       4002      6525      3228     807181      57.245
   56     55590      1999          0       4002      3117      3116     779054      57.246
   57     57986      2396          0       4002      2879      3450     862636      56.849
   58     58281       294          0       1002      5392       793     198453      58.554
   59     62206      3324          0       4002      2967      4932    1233158      56.630
   60     62817       611          0       1002      3054       933     233429      58.019
   61     65702      2784          0       1002       530       738     184579      57.135
   62     66362       660          0       1002      2766       913     228462      58.474
   63     71455      4591          0       1002       469      1078     269699      55.382
   64     73282      1826          0       1002      1115      1018     254745      55.555
   65     74894      1611          0       1002      1473      1187     296877      55.943
   66     81783      6888          0       1002       332      1143     285901      51.054
   67     86290      4507          0       1002       500      1127     281936      48.547
   68     88642      2352          0       1002       892      1049     262483      48.195
   69     90723      2081          0       1002      1007      1048     262019      48.113
