Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      5923      5923          0       1002       344      1019     254750       2.000
    2     10601      4678          0       1002       475      1111     277826       4.000
    3     11988      1386          0       1002      1363       945     236436       4.613
    4     13506      1517          0       1002      1474      1119     279808       5.095
    5     15230      1724          0       1002      1339      1154     288654       5.371
    6     16741      1511          0       1002      1345      1016     254082       5.860
    7     18728      1986          0       1002       938       932     233115       5.873
    8     19334       605          0       1002      3043       921     230404       7.267
    9     23833      4498          0       1002       346       779     194933       4.769
   10     28100      4267          0       1002       371       793     198266       2.502
   11     29819      1719          0       1002       945       812     203169       2.782
   12     32384      2565          0       1002       628       806     201716       2.217
   13     34857      2472        255       1002       866      1070     267691       2.000
   14     36644      1787          0       1002      1058       946     236530       2.213
   15     38794      2149          0       1002       755       811     202998       2.063
   16     41058      2264        201       1002       819       927     231991       2.000
   17     44152      3094       1094       1002       679      1052     263035       2.000
   18     64764     20611      18611       1002       107      1106     276603       2.000
   19     68139      3375       1375       1002       659      1113     278375       2.000
   20     81976     13837      11837       1002       176      1222     305651       2.000
   21     90051      8074       6074       1002       283      1145     286426       2.000
   22     93249      3197       1197       1002       682      1090     272598       2.000
   23     95320      2070         70       1002       971      1006     251612       2.000
   24    103282      7962       5962       1002       213       850     212723       2.000
   25    120432     17150      15150       1002       106       917     229343       2.000
   26    132663     12230      10230       1002       131       801     200468       2.000
   27    148683     16020      14020       1002       102       819     204863       2.000
   28    156748      8064       6064       1002       233       940     235088       2.000
   29    165653      8905       6905       1002       237      1056     264170       2.000
   30    176174     10520       8520       1002       166       877     219390       2.000
   31    182867      6693       4693       1002       257       860     215151       2.000
   32    185256      2388        388       1002       860      1028     257050       2.000
   33    202423     17166      15166       1002       120      1034     258720       2.000
   34    221803     19380      17380       1002       112      1086     271582       2.000
   35    230010      8206       6206       1002       299      1229     307361       2.000
   36    245606     15595      13595       1002       153      1200     300176       2.000
   37    260708     15102      13102       1002       138      1049     262322       2.000
   38    269184      8476       6476       1002       225       954     238656       2.000
   39    284989     15804      13804       1002       116       922     230537       2.000
   40    292549      7559       5559       1002       238       903     225791       2.000
   41    302886     10337       8337       1002       162       842     210560       2.000
   42    311936      9049       7049       1002       170       773     193322       2.000
   43    315470      3533       1533       1002       493       871     217898       2.000
   44    328156     12686      10686       1002       175      1112     278194       2.000
   45    334029      5872       3872       1002       298       877     219280       2.000
   46    337605      3575       1575       1002       481       860     215102       2.000
   47    349255     11650       9650       1002       172      1007     251815       2.000
   48    351062      1806          0       1002      1128      1019     254855       2.193
   49    352137      1074          0       1002      2101      1129     282290       3.118
   50    353017       880          0       1002      2786      1226     306522       4.238
   51    353927       910          0       1002      2516      1145     286359       5.328
   52    357569      3642          0       1002       597      1087     271950       3.686
   53    358394       825          0       1002      2457      1014     253536       4.861
   54    358941       546          0       1002      3779      1032     258063       6.314
   55    361282      2341          0       1002       740       866     216653       5.973
   56    365197      3914          0       1002       430       841     210472       4.058
   57    366242      1045          0       1002      1547       808     202110       5.013
