Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      1988      1988          0       1002      1025      1019     254750       2.000
    2      6207      4219          0       1002       526      1111     277826       4.000
    3      8081      1873          0       1002      1009       945     236436       4.126
    4     16451      8370       4244       1002       267      1119     279808       2.000
    5     24632      8180       6180       1002       282      1154     288654       2.000
    6     27433      2801        801       1002       725      1016     254082       2.000
    7     29834      2400        400       1002       776       932     233115       2.000
    8     31216      1381          0       1002      1334       921     230404       2.618
    9     33821      2604          0       1002       598       779     194933       2.014
   10     40424      6603       4589       1002       240       793     198266       2.000
   11     44695      4270       2270       1002       380       812     203169       2.000
   12     47058      2362        362       1002       683       806     201716       2.000
   13     49516      2458        458       1002       871      1070     267691       2.000
   14     51699      2183        183       1002       866       946     236530       2.000
   15     52943      1244          0       1002      1305       811     202998       2.756
   16     55801      2857        102       1002       649       927     231991       2.000
   17     62567      6765       4765       1002       311      1052     263035       2.000
   18     74230     11663       9663       1002       189      1106     276603       2.000
   19     82269      8038       6038       1002       277      1113     278375       2.000
   20     87946      5677       3677       1002       430      1222     305651       2.000
   21     93237      5291       3291       1002       433      1145     286426       2.000
   22     95609      2371        371       1002       919      1090     272598       2.000
   23    100620      5011       3011       1002       401      1006     251612       2.000
   24    109141      8520       6520       1002       199       850     212723       2.000
   25    127514     18373      16373       1002        99       917     229343       2.000
   26    136980      9466       7466       1002       169       801     200468       2.000
   27    145242      8261       6261       1002       198       819     204863       2.000
   28    151408      6165       4165       1002       305       940     235088       2.000
   29    154962      3554       1554       1002       594      1056     264170       2.000
   30    159613      4651       2651       1002       377       877     219390       2.000
   31    161810      2196        196       1002       783       860     215151       2.000
   32    163486      1676          0       1002      1226      1028     257050       2.324
   33    164704      1218          0       1002      1698      1034     258720       3.105
   34    166143      1438          0       1002      1510      1086     271582       3.667
   35    166973       830          0       1002      2959      1229     307361       4.836
   36    167504       530          0       1002      4530      1200     300176       6.306
   37    168105       601          0       1002      3488      1049     262322       7.705
   38    168700       595          0       1002      3208       954     238656       9.109
   39    169240       540          0       1002      3414       922     230537      10.569
   40    169571       330          0       1002      5457       903     225791      12.238
   41    169924       352          0       1002      4783       842     210560      13.886
   42    173675      3751          0       1002       412       773     193322      12.135
   43    178454      4779          0       1002       364       871     217898       9.356
   44    186456      8001          0       1002       278      1112     278194       3.354
   45    197666     11210       7856       1002       156       877     219280       2.000
   46    214000     16333      14333       1002       105       860     215102       2.000
   47    227747     13746      11746       1002       146      1007     251815       2.000
   48    245332     17584      15584       1002       115      1019     254855       2.000
   49    261073     15741      13741       1002       143      1129     282290       2.000
   50    275221     14147      12147       1002       173      1226     306522       2.000
   51    278636      3415       1415       1002       670      1145     286359       2.000
   52    280902      2265        265       1002       960      1087     271950       2.000
   53    282789      1886          0       1002      1074      1014     253536       2.113
   54    291566      8776       6663       1002       235      1032     258063       2.000
   55    294813      3246       1246       1002       533       866     216653       2.000
   56    296383      1570          0       1002      1071       841     210472       2.429
   57    302007      5623       3194       1002       287       808     202110       2.000
   58    308523      6515       4515       1002       243       793     198453       2.000
   59    312581      4058       2058       1002       580      1178     294537       2.000
   60    316902      4320       2320       1002       432       933     233429       2.000
   61    318153      1251          0       1002      1179       738     184579       2.748
   62    320004      1850          0       1002       987       913     228462       2.898
   63    323543      3538        641       1002       609      1078     269699       2.000
   64    328489      4946       2946       1002       411      1018     254745       2.000
   65    341012     12522      10522       1002       189      1187     296877       2.000
   66    354436     13423      11423       1002       170      1143     285901       2.000
   67    366490     12054      10054       1002       187      1127     281936       2.000
   68    377702     11211       9211       1002       187      1049     262483       2.000
   69    385728      8026       6026       1002       261      1048     262019       2.000
   70    392869      7140       5140       1002       237       846     211534       2.000
   71    399501      6632       4632       1002       256       850     212505       2.000
   72    401864      2363        363       1002       703       831     207755       2.000
   73    402738       873          0       1002      1886       823     205946       3.127
   74    403327       588          0       1002      3721      1095     273908       4.538
   75    408518      5191        653       1002       360       936     234233       2.000
   76    411729      3211       1211       1002       464       746     186629       2.000
   77    414330      2601        601       1002       694       903     225923       2.000
   78    415285       954          0       1002      2236      1067     266807       3.046
   79    416809      1524          0       1002      1349      1028     257247       3.521
   80    418061      1251          0       1002      1794      1122     280708       4.269
   81    418781       719          0       1002      3427      1233     308258       5.550
   82    419048       267          0       1002      8587      1146     286630       7.283
   83    420230      1182          0       4002      7082      4187    1046885       8.100
   84    421212       981          0       4002      8075      3964     991136       9.118
   85    422687      1475          0       4002      4206      3102     775643       9.643
   86    425226      2539          0       4002      2646      3360     840119       9.104
   87    425791       565          0       1002      2962       836     209238      10.539
   88    426437       646          0       1002      2518       813     203406      11.893
   89    426913       476          0       1002      4024       957     239452      13.417
   90    427603       689          0       1002      3010      1037     259385      14.728
   91    428368       765          0       1002      2314       885     221335      15.963
   92    430732      2364          0       1002       692       818     204612      15.599
   93    431299       566          0       1002      3429       971     242863      17.032
   94    431832       533          0       1002      3752      1001     250359      18.498
   95    432435       603          0       1002      3551      1070     267709      19.895
   96    433578      1142          0       1002      2157      1232     308044      20.753
   97    434004       426          0       1002      5567      1186     296743      22.327
   98    434883       878          0       1002      2492      1095     273829      23.448
   99    435369       485          0       1002      4055       985     246352      24.962
New connection was opened
  100    436980      1610          0       1002      1151       927     231867      25.351
  101    438012      1032          0       1002      1848       954     238675      26.318
  102    439368      1355          0       1002      1250       847     211800      26.963
  103    442610      3242          0       1002       480       779     194798      25.721
  104    450560      7950          0       1002       223       889     222463      19.771
  105    456049      5489          0       1002       401      1102     275691      16.282
  106    459676      3627          0       1002       477       865     216312      14.655
  107    461411      1734          0       1002       965       837     209296      14.920
  108    463643      2231          0       1002       857       956     239197      14.688
  109    465442      1798          0       1002      1117      1005     251312      14.889
  110    465958       516          0       1002      4054      1047     261945      16.372
  111    467764      1805          0       1002      1371      1238     309607      16.567
