Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      3761      3761          0       1002       541      1019     254750       2.000
    2      7122      3361          0       1002       661      1111     277826       4.000
    3      9741      2618          0       1002       722       945     236436       3.382
    4     12317      2576          0       1002       868      1119     279808       2.805
    5     14003      1686          0       1002      1369      1154     288654       3.119
    6     15664      1660          0       1002      1223      1016     254082       3.458
    7     16960      1296          0       1002      1438       932     233115       4.162
    8     18359      1399          0       1002      1317       921     230404       4.763
    9     19606      1246          0       1002      1251       779     194933       5.517
   10     20640      1034          0       1002      1533       793     198266       6.482
   11     21777      1137          0       1002      1428       812     203169       7.345
   12     23190      1412          0       1002      1142       806     201716       7.932
   13     24289      1098          0       1002      1949      1070     267691       8.833
   14     26899      2609          0       1002       725       946     236530       8.224
   15     27693       793          0       1002      2045       811     202998       9.430
   16     28628       935          0       1002      1983       927     231991      10.494
   17     31701      3072          0       1002       684      1052     263035       9.421
   18     36596      4895          0       1002       452      1106     276603       6.526
   19     43655      7058        532       1002       315      1113     278375       2.000
   20     54892     11237       9237       1002       217      1222     305651       2.000
   21     59522      4629       2629       1002       494      1145     286426       2.000
   22     64833      5311       3311       1002       410      1090     272598       2.000
   23     69193      4360       2360       1002       461      1006     251612       2.000
   24     71301      2107        107       1002       807       850     212723       2.000
   25     75412      4111       2111       1002       446       917     229343       2.000
   26     76657      1245          0       1002      1287       801     200468       2.755
   27     79690      3032        277       1002       540       819     204863       2.000
   28     89061      9371       7371       1002       200       940     235088       2.000
   29     92378      3316       1316       1002       637      1056     264170       2.000
   30     93611      1233          0       1002      1422       877     219390       2.766
   31     94768      1156          0       1002      1487       860     215151       3.609
   32     99584      4816       1206       1002       426      1028     257050       2.000
   33    114139     14554      12554       1002       142      1034     258720       2.000
   34    116692      2553        553       1002       850      1086     271582       2.000
   35    122617      5924       3924       1002       415      1229     307361       2.000
   36    127896      5278       3278       1002       454      1200     300176       2.000
   37    129394      1497          0       1002      1401      1049     262322       2.503
   38    130527      1133          0       1002      1684       954     238656       3.369
   39    131598      1071          0       1002      1721       922     230537       4.298
   40    135525      3927          0       1002       459       903     225791       2.371
   41    142200      6674       4303       1002       252       842     210560       2.000
   42    150099      7899       5899       1002       195       773     193322       2.000
   43    152704      2605        605       1002       669       871     217898       2.000
   44    154103      1398          0       1002      1590      1112     278194       2.601
   45    155232      1128          0       1002      1553       877     219280       3.472
   46    155821       589          0       1002      2919       860     215102       4.883
   47    156617       795          0       1002      2532      1007     251815       6.087
   48    157068       450          0       1002      4521      1019     254855       7.636
   49    160692      3623          0       1002       623      1129     282290       6.013
   50    161992      1300          0       1002      1885      1226     306522       6.712
   51    162966       973          0       1002      2352      1145     286359       7.738
   52    164732      1766          0       1002      1231      1087     271950       7.972
   53    168495      3763          0       1002       539      1014     253536       6.209
   54    169301       805          0       1002      2561      1032     258063       7.403
   55    170213       911          0       1002      1902       866     216653       8.492
   56    171146       933          0       1002      1803       841     210472       9.558
   57    175619      4473          0       1002       361       808     202110       7.085
   58    177033      1413          0       1002      1122       793     198453       7.671
   59    182640      5606          0       1002       420      1178     294537       4.064
   60    198845     16205      12141       1002       115       933     233429       2.000
   61    202696      3851       1851       1002       383       738     184579       2.000
   62    208860      6163       4163       1002       296       913     228462       2.000
   63    212885      4025       2025       1002       536      1078     269699       2.000
   64    217250      4364       2364       1002       466      1018     254745       2.000
   65    219329      2079         79       1002      1141      1187     296877       2.000
   66    220875      1545          0       1002      1480      1143     285901       2.455
   67    226315      5440       2985       1002       414      1127     281936       2.000
   68    231726      5411       3411       1002       388      1049     262483       2.000
   69    233958      2232        232       1002       939      1048     262019       2.000
   70    236296      2337        337       1002       724       846     211534       2.000
   71    237672      1376          0       1002      1234       850     212505       2.623
   72    243473      5800       3177       1002       286       831     207755       2.000
   73    248199      4725       2725       1002       348       823     205946       2.000
   74    251473      3274       1274       1002       669      1095     273908       2.000
   75    259034      7561       5561       1002       247       936     234233       2.000
   76    264665      5630       3630       1002       265       746     186629       2.000
   77    273527      8861       6861       1002       203       903     225923       2.000
   78    279405      5878       3878       1002       363      1067     266807       2.000
   79    292952     13546      11546       1002       151      1028     257247       2.000
   80    301855      8903       6903       1002       252      1122     280708       2.000
   81    310756      8901       6901       1002       277      1233     308258       2.000
   82    320427      9670       7670       1002       237      1146     286630       2.000
   83    324486      4059       2059       1002       543      1103     275824       2.000
   84    325855      1368          0       1002      1536      1051     262827       2.632
   85    326542       687          0       1002      2439       838     209712       3.944
   86    327569      1026          0       1002      1777       912     228045       4.917
   87    328390       820          0       1002      2039       836     209238       6.097
   88    329033       643          0       1002      2530       813     203406       7.454
   89    329443       410          0       1002      4669       957     239452       9.043
   90    329799       356          0       1002      5824      1037     259385      10.687
   91    330028       228          0       1002      7741       885     221335      12.458
   92    338649      8620          0       4002       840      3621     905385       5.838
   93    344767      6118        280       1002       317       971     242863       2.000
   94    351146      6378       4378       1002       313      1001     250359       2.000
   95    353834      2688        688       1002       796      1070     267709       2.000
   96    359068      5234       3234       1002       470      1232     308044       2.000
   97    362107      3038       1038       1002       781      1186     296743       2.000
   98    365057      2950        950       1002       742      1095     273829       2.000
   99    367108      2050         50       1002       961       985     246352       2.000
New connection was opened
  100    370283      3175       1175       1002       584       927     231867       2.000
  101    372599      2316        316       1002       824       954     238675       2.000
  102    373991      1392          0       1002      1217       847     211800       2.608
  103    375838      1846          0       1002       843       779     194798       2.761
  104    380179      4340       1579       1002       410       889     222463       2.000
  105    382117      1938          0       1002      1138      1102     275691       2.062
  106    383489      1372          0       1002      1261       865     216312       2.690
  107    384594      1105          0       1002      1514       837     209296       3.584
  108    385432       837          0       1002      2284       956     239197       4.747
  109    385923       491          0       1002      4091      1005     251312       6.255
  110    387911      1987          0       1002      1054      1047     261945       6.267
  111    389103      1191          0       1002      2078      1238     309607       7.076
  112    389324       221          0       1002     10468      1159     289996       8.854
  113    392791      3466          0       4002      2479      4297    1074443       7.388
  114    393707       916          0       1002      2278      1043     260948       8.471
  115    399181      5474          0       1002       382      1047     261834       4.997
  116    399953       771          0       1002      2274       876     219248       6.226
  117    410053     10100       3873       1002       166       839     209811       2.000
  118    412385      2332        332       1002       702       818     204739       2.000
  119    418366      5981       3981       1002       267       799     199847       2.000
  120    421640      3273       1273       1002       715      1170     292674       2.000
  121    425491      3851       1851       1002       473       912     228003       2.000
  122    432043      6551       4551       1002       230       756     189170       2.000
  123    433643      1599          0       1002      1090       871     217963       2.400
  124    434684      1040          0       1002      2024      1053     263410       3.360
  125    435489       805          0       1002      2583      1040     260016       4.554
  126    435945       455          0       1002      5217      1189     297258       6.099
  127    436565       620          0       1002      3610      1120     280031       7.478
  128    436988       422          0       1002      5490      1160     290002       9.055
  129    437632       643          0       1002      3303      1063     265919      10.411
  130    437884       252          0       1002      8778      1108     277200      12.159
  131    438549       665          0       4002      9941      3306     826603      13.494
  132    442715      4165          0       6002      2283      4755    1188910      11.328
  133    443625       909          0       4002      7303      3320     830065      12.418
  134    444544       918          0       4002      7185      3301     825312      13.500
  135    447280      2736          0       4002      3265      4467    1116760      12.764
  136    451751      4471          0       4002      1926      4307    1076855      10.292
  137    452830      1078          0       1002      1415       763     190885      11.213
  138    453513       683          0       1002      2500       854     213630      12.530
  139    460270      6756          0       1002       315      1066     266678       7.773
  140    466605      6334          0       1002       308       978     244617       3.439
  141    473488      6883       3445       1002       335      1153     288278       2.000
  142    478895      5406       3406       1002       445      1204     301019       2.000
  143    481996      3100       1100       1002       743      1152     288207       2.000
  144    486638      4642       2642       1002       483      1123     280760       2.000
  145    488537      1899          0       1002      1135      1078     269678       2.100
  146    491430      2892        792       1002       607       878     219667       2.000
  147    492176       745          0       1002      2411       898     224679       3.255
  148    493175       999          0       1002      1621       810     202613       4.255
  149    493848       673          0       1002      2458       827     206855       5.582
  150    495417      1568          0       1002      1224       960     240000       6.013
