Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      1462      1462          0       1002      1393      1019     254750       2.000
    2      2996      1534          0       1002      1448      1111     277826       4.000
    3      4085      1088          0       1002      1738       945     236436       4.912
    4      5521      1435          0       1002      1558      1119     279808       5.476
    5     14526      9004       3529       1002       256      1154     288654       2.000
    6     16642      2116        116       1002       960      1016     254082       2.000
    7     18016      1374          0       1002      1356       932     233115       2.625
    8     19290      1273          0       1002      1446       921     230404       3.351
    9     20168       877          0       1002      1776       779     194933       4.474
   10     20782       613          0       1002      2585       793     198266       5.860
   11     21172       390          0       1002      4162       812     203169       7.470
   12     21611       439          0       1002      3673       806     201716       9.030
   13     24357      2745          0       1002       779      1070     267691       8.285
   14     24970       612          0       1002      3086       946     236530       9.672
   15     25509       539          0       1002      3012       811     202998      11.133
   16     25973       463          0       1002      4005       927     231991      12.669
   17     26155       182          0       1002     11517      1052     263035      14.487
   18     28736      2580          0       4002      3444      4444    1111041      13.906
   19     31660      2924          0       4002      3082      4506    1126668      12.982
   20     32699      1038          0       1002      2353      1222     305651      13.943
   21     33540       841          0       1002      2723      1145     286426      15.102
   22     34210       669          0       1002      3256      1090     272598      16.432
   23     34857       646          0       1002      3112      1006     251612      17.785
   24     35579       722          0       1002      2355       850     212723      19.063
   25     39138      3558          0       1002       515       917     229343      17.504
   26     40295      1156          0       1002      1386       801     200468      18.347
   27     41200       905          0       1002      1810       819     204863      19.442
   28     41840       639          0       1002      2940       940     235088      20.803
   29     44536      2696          0       1002       783      1056     264170      20.106
   30     45911      1375          0       1002      1276       877     219390      20.731
   31     46873       961          0       1002      1790       860     215151      21.769
   32     47541       667          0       1002      3079      1028     257050      23.102
   33     48472       931          0       1002      2221      1034     258720      24.170
   34     49311       838          0       1002      2589      1086     271582      25.331
   35     50314      1003          0       1002      2451      1229     307361      26.328
   36     51450      1135          0       1002      2114      1200     300176      27.192
   37     52119       669          0       1002      3133      1049     262322      28.523
   38     52958       838          0       1002      2277       954     238656      29.684
   39     53443       485          0       1002      3802       922     230537      31.199
   40     56249      2805          0       1002       643       903     225791      30.394
   41     58066      1817          0       1002       926       842     210560      30.576
   42     59513      1446          0       1002      1068       773     193322      31.130
   43     60956      1442          0       1002      1208       871     217898      31.687
   44     62730      1773          0       1002      1254      1112     278194      31.913
   45     66260      3530          0       1002       496       877     219280      30.382
   46     67621      1361          0       1002      1264       860     215102      31.021
   47     76730      9108          0       1002       221      1007     251815      23.912
   48     81352      4621          0       1002       441      1019     254855      21.291
   49     84130      2778          0       1002       812      1129     282290      20.512
   50     89264      5133          0       1002       477      1226     306522      17.379
