Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      2242      2242          0       1002       908      1019     254750       2.000
    2      6481      4238          0       1002       524      1111     277826       4.000
    3      8439      1958          0       1002       965       945     236436       4.042
    4     17295      8856       4814       1002       252      1119     279808       2.000
    5     20204      2908        908       1002       794      1154     288654       2.000
    6     23751      3547       1547       1002       572      1016     254082       2.000
    7     31162      7410       5410       1002       251       932     233115       2.000
    8     33401      2238        238       1002       823       921     230404       2.000
    9     38718      5317       3317       1002       293       779     194933       2.000
   10     45354      6635       4635       1002       239       793     198266       2.000
   11     55264      9910       7910       1002       164       812     203169       2.000
   12     58729      3465       1465       1002       465       806     201716       2.000
   13     62572      3842       1842       1002       557      1070     267691       2.000
   14     69723      7151       5151       1002       264       946     236530       2.000
   15     71439      1716          0       1002       946       811     202998       2.284
   16     72241       802          0       1002      2313       927     231991       3.482
   17     73336      1094          0       1002      1923      1052     263035       4.387
   18     74106       769          0       1002      2873      1106     276603       5.617
   19     83375      9269       3652       1002       240      1113     278375       2.000
   20    100788     17412      15412       1002       140      1222     305651       2.000
   21    117741     16953      14953       1002       135      1145     286426       2.000
   22    133405     15663      13663       1002       139      1090     272598       2.000
   23    135041      1635          0       1002      1230      1006     251612       2.364
   24    136354      1313          0       1002      1295       850     212723       3.051
   25    137723      1368          0       1002      1340       917     229343       3.682
   26    138561       838          0       1002      1911       801     200468       4.843
   27    147457      8895       4052       1002       184       819     204863       2.000
   28    158444     10986       8986       1002       171       940     235088       2.000
   29    162391      3946       1946       1002       535      1056     264170       2.000
   30    163987      1596          0       1002      1099       877     219390       2.403
   31    165293      1305          0       1002      1318       860     215151       3.098
   32    168203      2910          0       1002       706      1028     257050       2.188
   33    179893     11690       9502       1002       177      1034     258720       2.000
   34    192829     12935      10935       1002       167      1086     271582       2.000
   35    197220      4390       2390       1002       560      1229     307361       2.000
   36    207604     10384       8384       1002       231      1200     300176       2.000
   37    212541      4936       2936       1002       425      1049     262322       2.000
   38    214962      2420        420       1002       788       954     238656       2.000
   39    215272       310          0       1002      5941       922     230537       3.690
   40    216744      1471          0       1002      1227       903     225791       4.218
   41    218291      1547          0       1002      1088       842     210560       4.670
   42    225673      7381       2710       1002       209       773     193322       2.000
   43    235202      9529       7529       1002       182       871     217898       2.000
   44    242462      7259       5259       1002       306      1112     278194       2.000
   45    249198      6735       4735       1002       260       877     219280       2.000
   46    250454      1256          0       1002      1369       860     215102       2.744
   47    259042      8588       5844       1002       234      1007     251815       2.000
   48    261735      2693        693       1002       757      1019     254855       2.000
   49    264908      3173       1173       1002       711      1129     282290       2.000
   50    267434      2525        525       1002       970      1226     306522       2.000
   51    269696      2261        261       1002      1012      1145     286359       2.000
   52    278045      8349       6349       1002       260      1087     271950       2.000
   53    280227      2181        181       1002       929      1014     253536       2.000
   54    281111       884          0       1002      2334      1032     258063       3.115
   55    281712       600          0       1002      2887       866     216653       4.515
   56    284933      3221          0       1002       522       841     210472       3.294
   57    286589      1655          0       1002       976       808     202110       3.638
   58    288748      2159          0       1002       735       793     198453       3.479
   59    290305      1556          0       1002      1513      1178     294537       3.922
   60    291368      1063          0       1002      1755       933     233429       4.859
   61    300819      9450       4591       1002       156       738     184579       2.000
   62    306238      5419       3419       1002       337       913     228462       2.000
   63    319086     12847      10847       1002       167      1078     269699       2.000
   64    337990     18903      16903       1002       107      1018     254745       2.000
   65    347679      9689       7689       1002       245      1187     296877       2.000
   66    356731      9051       7051       1002       252      1143     285901       2.000
   67    360662      3931       1931       1002       573      1127     281936       2.000
   68    363145      2483        483       1002       845      1049     262483       2.000
   69    365486      2340        340       1002       895      1048     262019       2.000
   70    368142      2656        656       1002       637       846     211534       2.000
   71    370199      2056         56       1002       826       850     212505       2.000
   72    371608      1409          0       1002      1179       831     207755       2.591
   73    372898      1290          0       1002      1276       823     205946       3.301
   74    374461      1562          0       1002      1402      1095     273908       3.738
   75    375804      1343          0       1002      1394       936     234233       4.395
   76    377168      1363          0       1002      1094       746     186629       5.031
   77    378321      1152          0       1002      1567       903     225923       5.878
   78    379447      1125          0       1002      1896      1067     266807       6.752
   79    380425       977          0       1002      2104      1028     257247       7.774
   80    383195      2769          0       1002       810      1122     280708       7.004
   81    383330       135          0       1002     18237      1233     308258       8.869
   82    392125      8794          0       6002      1517      6672    1668241       2.074
   83    396246      4120       2046       4002      2032      4187    1046885       2.000
   84    396966       720          0       1002      2917      1051     262827       3.279
   85    397366       399          0       1002      4196       838     209712       4.880
   86    397505       138          0       1002     13141       912     228045       6.741
   87    399894      2389          0       6002      4192      5008    1252142       6.352
   88    404872      4978          0       4002      1347      3354     838618       3.373
   89    405742       870          0       1002      2201       957     239452       4.503
   90    406387       644          0       1002      3221      1037     259385       5.859
   91    406871       484          0       1002      3657       885     221335       7.375
   92    409829      2958          0       1002       553       818     204612       6.417
   93    410415       586          0       1002      3313       971     242863       7.830
   94    410934       518          0       1002      3861      1001     250359       9.312
   95    411702       767          0       1002      2789      1070     267709      10.544
   96    412822      1120          0       1002      2199      1232     308044      11.423
   97    413433       610          0       1002      3885      1186     296743      12.812
   98    414102       668          0       1002      3277      1095     273829      14.144
   99    417567      3465          0       1002       568       985     246352      12.679
New connection was opened
  100    419178      1610          0       1002      1151       927     231867      13.068
  101    419450       272          0       1002      7008       954     238675      14.796
  102    419619       168          0       1002     10057       847     211800      16.627
  103    423178      3559          0       4002      1889      3363     840822      15.068
  104    426329      3151          0       1002       564       889     222463      13.917
  105    428483      2154          0       1002      1023      1102     275691      13.763
  106    429094       610          0       1002      2835       865     216312      15.152
  107    434714      5620          0       1002       297       837     209296      11.532
  108    435617       902          0       1002      2119       956     239197      12.629
  109    436661      1043          0       1002      1926      1005     251312      13.585
  110    438101      1440          0       1002      1454      1047     261945      14.145
  111    439272      1171          0       1002      2114      1238     309607      14.974
  112    440511      1238          0       1002      1872      1159     289996      15.735
  113    441327       816          0       1002      2697      1100     275122      16.919
  114    444347      3020          0       1002       691      1043     260948      15.899
  115    446492      2144          0       1002       976      1047     261834      15.754
  116    447456       963          0       1002      1820       876     219248      16.790
  117    448158       702          0       1002      2389       839     209811      18.088
  118    451766      3607          0       1002       454       818     204739      16.480
  119    455033      3267          0       1002       489       799     199847      15.213
  120    458325      3291          0       1002       711      1170     292674      13.921
  121    465025      6699          0       1002       272       912     228003       9.221
  122    468064      3039          0       1002       497       756     189170       8.182
  123    470269      2204          0       1002       790       871     217963       7.977
  124    471891      1622          0       1002      1298      1053     263410       8.355
  125    475323      3431          0       1002       606      1040     260016       6.924
  126    476989      1666          0       1002      1426      1189     297258       7.257
  127    480136      3146          0       1002       711      1120     280031       6.110
  128    481875      1738          0       1002      1334      1160     290002       6.372
  129    484739      2864          0       1002       742      1063     265919       5.507
  130    486968      2228          0       1002       994      1108     277200       5.278
  131    488672      1703          0       1002      1051       895     223847       5.575
  132    489983      1311          0       1002      1269       832     208034       6.263
  133    491479      1496          0       1002      1094       818     204674       6.767
  134    492652      1172          0       1002      1399       820     205171       7.594
  135    493984      1331          0       1002      1634      1088     272093       8.262
  136    495991      2007          0       1002       941       944     236114       8.255
  137    498643      2651          0       1002       575       763     190885       7.604
  138    499829      1186          0       1002      1439       854     213630       8.417
  139    501293      1463          0       1002      1457      1066     266678       8.953
  140    503146      1852          0       1002      1056       978     244617       9.100
  141    506463      3316          0       1002       695      1153     288278       7.784
  142    508268      1805          0       1002      1333      1204     301019       7.978
  143    509769      1500          0       1002      1536      1152     288207       8.477
  144    511048      1279          0       1002      1755      1123     280760       9.198
  145    511905       856          0       1002      2519      1078     269678      10.342
  146    512508       603          0       1002      2911       878     219667      11.738
  147    513884      1375          0       1002      1306       898     224679      12.363
  148    516561      2677          0       1002       605       810     202613      11.685
  149    518885      2323          0       1002       712       827     206855      11.362
  150    520069      1183          0       1002      1621       960     240000      12.178
