Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      3871      3871          0       1002       526      1019     254750       2.000
    2      7399      3528          0       1002       629      1111     277826       4.000
    3      9209      1809          0       1002      1045       945     236436       4.191
    4     14520      5311       1120       1002       421      1119     279808       2.000
    5     16684      2163        163       1002      1067      1154     288654       2.000
    6     18766      2082         82       1002       976      1016     254082       2.000
    7     21639      2872        872       1002       649       932     233115       2.000
    8     24606      2967        967       1002       621       921     230404       2.000
    9     26828      2221        221       1002       701       779     194933       2.000
   10     38577     11749       9749       1002       134       793     198266       2.000
   11     48561      9984       7984       1002       162       812     203169       2.000
   12     60616     12054      10054       1002       133       806     201716       2.000
   13     69335      8719       6719       1002       245      1070     267691       2.000
   14     77482      8146       6146       1002       232       946     236530       2.000
   15     83198      5716       3716       1002       284       811     202998       2.000
   16     95412     12213      10213       1002       151       927     231991       2.000
   17    109515     14102      12102       1002       149      1052     263035       2.000
   18    115028      5513       3513       1002       401      1106     276603       2.000
   19    123647      8618       6618       1002       258      1113     278375       2.000
   20    132814      9167       7167       1002       266      1222     305651       2.000
   21    137753      4938       2938       1002       463      1145     286426       2.000
   22    141551      3798       1798       1002       574      1090     272598       2.000
   23    148177      6625       4625       1002       303      1006     251612       2.000
   24    153319      5142       3142       1002       330       850     212723       2.000
   25    162920      9601       7601       1002       191       917     229343       2.000
   26    167740      4819       2819       1002       332       801     200468       2.000
   27    179352     11612       9612       1002       141       819     204863       2.000
   28    187424      8071       6071       1002       233       940     235088       2.000
   29    194135      6710       4710       1002       314      1056     264170       2.000
   30    196896      2761        761       1002       635       877     219390       2.000
   31    203082      6185       4185       1002       278       860     215151       2.000
   32    210939      7856       5856       1002       261      1028     257050       2.000
   33    215769      4830       2830       1002       428      1034     258720       2.000
   34    226840     11071       9071       1002       196      1086     271582       2.000
   35    230723      3883       1883       1002       633      1229     307361       2.000
   36    240072      9348       7348       1002       256      1200     300176       2.000
   37    245695      5623       3623       1002       373      1049     262322       2.000
   38    253904      8208       6208       1002       232       954     238656       2.000
   39    261200      7295       5295       1002       252       922     230537       2.000
   40    268192      6991       4991       1002       258       903     225791       2.000
   41    271844      3652       1652       1002       461       842     210560       2.000
   42    276811      4966       2966       1002       311       773     193322       2.000
   43    284502      7690       5690       1002       226       871     217898       2.000
   44    292359      7857       5857       1002       283      1112     278194       2.000
   45    300310      7950       5950       1002       220       877     219280       2.000
   46    306526      6216       4216       1002       276       860     215102       2.000
   47    310366      3839       1839       1002       524      1007     251815       2.000
   48    313466      3099       1099       1002       657      1019     254855       2.000
   49    324265     10799       8799       1002       209      1129     282290       2.000
   50    334494     10228       8228       1002       239      1226     306522       2.000
   51    346489     11995       9995       1002       190      1145     286359       2.000
   52    349306      2817        817       1002       772      1087     271950       2.000
   53    352670      3364       1364       1002       602      1014     253536       2.000
   54    366341     13670      11670       1002       151      1032     258063       2.000
   55    376298      9957       7957       1002       174       866     216653       2.000
   56    383389      7091       5091       1002       237       841     210472       2.000
   57    387122      3732       1732       1002       433       808     202110       2.000
   58    389572      2449        449       1002       648       793     198453       2.000
   59    392198      2626        626       1002       897      1178     294537       2.000
   60    393455      1256          0       1002      1486       933     233429       2.744
   61    394590      1135          0       1002      1300       738     184579       3.609
   62    397018      2428          0       1002       752       913     228462       3.180
   63    398866      1847          0       1002      1168      1078     269699       3.333
   64    405371      6505       3172       1002       313      1018     254745       2.000
   65    410685      5314       3314       1002       446      1187     296877       2.000
   66    414964      4278       2278       1002       534      1143     285901       2.000
   67    422779      7815       5815       1002       288      1127     281936       2.000
   68    425886      3106       1106       1002       675      1049     262483       2.000
   69    428059      2173        173       1002       964      1048     262019       2.000
   70    432017      3958       1958       1002       427       846     211534       2.000
   71    436319      4302       2302       1002       395       850     212505       2.000
   72    438253      1933          0       1002       859       831     207755       2.066
   73    439397      1144          0       1002      1440       823     205946       2.922
   74    439622       225          0       1002      9721      1095     273908       4.697
   75    440006       383          0       1002      4888       936     234233       6.314
   76    440606       600          0       1002      2487       746     186629       7.713
   77    441940      1333          0       1002      1355       903     225923       8.380
   78    442797       857          0       1002      2490      1067     266807       9.523
   79    443864      1067          0       1002      1927      1028     257247      10.455
   80    444635       771          0       1002      2911      1122     280708      11.684
   81    444999       363          0       1002      6778      1233     308258      13.320
   82    445518       518          0       1002      4420      1146     286630      14.802
   83    446239       721          0       1002      3059      1103     275824      16.080
   84    446774       534          0       1002      3934      1051     262827      17.546
   85    447434       660          0       1002      2541       838     209712      18.886
   86    451518      4083          0       1002       446       912     228045      16.802
   87    452170       652          0       1002      2564       836     209238      18.149
   88    454560      2389          0       1002       681       813     203406      17.760
   89    455798      1237          0       1002      1547       957     239452      18.522
   90    456985      1187          0       1002      1747      1037     259385      19.335
   91    457903       917          0       1002      1929       885     221335      20.417
   92    458791       887          0       1002      1843       818     204612      21.529
   93    460128      1337          0       1002      1453       971     242863      22.192
   94    461433      1305          0       1002      1534      1001     250359      22.886
   95    462512      1078          0       1002      1985      1070     267709      23.808
   96    463927      1414          0       1002      1741      1232     308044      24.393
   97    464699       772          0       1002      3073      1186     296743      25.620
   98    468430      3730          0       1002       587      1095     273829      23.890
   99    469575      1145          0       1002      1721       985     246352      24.745
New connection was opened
  100    471608      2032          0       1002       912       927     231867      24.712
  101    472901      1293          0       1002      1476       954     238675      25.419
  102    473896       995          0       1002      1701       847     211800      26.423
  103    474899      1002          0       1002      1554       779     194798      27.421
  104    475588       688          0       1002      2584       889     222463      28.732
  105    476271       683          0       1002      3227      1102     275691      30.049
  106    479324      3053          0       1002       566       865     216312      28.996
  107    479438       113          0       1002     14692       837     209296      30.882
  108    485685      6246          0       4002      1300      4060    1015200      26.635
  109    487093      1408          0       1002      1427      1005     251312      27.227
  110    488257      1163          0       1002      1801      1047     261945      28.063
  111    489626      1368          0       1002      1809      1238     309607      28.694
  112    490692      1066          0       1002      2175      1159     289996      29.628
  113    490990       297          0       1002      7389      1100     275122      31.330
  114    492183      1192          0       1002      1749      1043     260948      32.137
  115    492858       675          0       1002      3102      1047     261834      33.462
  116    493580       721          0       1002      2430       876     219248      34.740
  117    494226       646          0       1002      2596       839     209811      36.094
  118    494958       732          0       1002      2237       818     204739      37.362
  119    495356       397          0       1002      4018       799     199847      38.964
  120    497055      1698          0       1002      1378      1170     292674      39.265
  121    497547       492          0       1002      3706       912     228003      40.773
  122    498172       625          0       1002      2420       756     189170      42.148
  123    499063       890          0       1002      1957       871     217963      43.257
  124    499666       602          0       1002      3498      1053     263410      44.655
  125    500059       393          0       1002      5291      1040     260016      46.262
  126    501017       958          0       1002      2480      1189     297258      47.303
  127    501298       280          0       1002      7974      1120     280031      49.022
  128    503085      1786          0       4002      4977      4445    1111255      49.236
  129    504996      1911          0       4002      4245      4058    1014520      49.324
  130    506796      1799          0       4002      4596      4136    1034229      49.524
  131    507279       483          0       1002      3705       895     223847      51.041
  132    507723       443          0       1002      3752       832     208034      52.597
  133    508183       459          0       1002      3560       818     204674      54.137
  134    508517       334          0       1002      4911       820     205171      55.803
  135    509553      1035          0       1002      2101      1088     272093      56.767
  136    509896       343          0       1002      5504       944     236114      58.424
  137    511215       818          0       1002      1866       763     190885      59.106
  138    513992      1575          0       1002      1084       854     213630      58.330
  139    515365       972          0       1002      2193      1066     266678      58.958
  140    517610      1243          0       1002      1573       978     244617      58.714
  141    519333       921          0       1002      2502      1153     288278      58.992
  142    523904      3569          0       1002       674      1204     301019      56.423
  143    525913      2008          0       1002      1147      1152     288207      56.414
  144    527548      1635          0       1002      1373      1123     280760      56.778
  145    529665      2116          0       1002      1019      1078     269678      56.662
  146    530815      1150          0       1002      1526       878     219667      57.511
  147    532407      1591          0       1002      1129       898     224679      57.920
  148    535929      3522          0       1002       460       810     202613      56.398
  149    539908      3979          0       1002       415       827     206855      54.419
