Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1      1622      1622          0       1002      1256      1019     254750       2.000
    2      6030      4408          0       1002       504      1111     277826       4.000
    3      7159      1129          0       1002      1675       945     236436       4.871
    4      8113       954          0       1002      2346      1119     279808       5.917
    5      9334      1220          0       1002      1892      1154     288654       6.697
    6      9868       534          0       1002      3801      1016     254082       8.162
    7     10560       691          0       1002      2697       932     233115       9.470
    8     11087       527          0       1002      3493       921     230404      10.943
    9     11415       327          0       1002      4756       779     194933      12.615
   10     11705       289          0       1002      5479       793     198266      14.325
   11     12271       565          0       1002      2872       812     203169      15.760
   12     12757       485          0       1002      3321       806     201716      17.274
   13     12961       204          0       1002     10460      1070     267691      19.069
   14     15646      2684          0       4002      3233      4340    1085114      18.384
   15     18149      2502          0       4002      2678      3351     837906      17.881
   16     18904       755          0       1002      2457       927     231991      19.126
   17     19345       440          0       1002      4772      1052     263035      20.685
   18     22445      3100          0       1002       713      1106     276603      19.585
   19     23119       673          0       1002      3304      1113     278375      20.911
   20     23769       649          0       1002      3762      1222     305651      22.261
   21     25174      1404          0       1002      1631      1145     286426      22.856
   22     26185      1010          0       1002      2157      1090     272598      23.845
   23     26825       640          0       1002      3144      1006     251612      25.205
   24     31616      4790          0       1002       355       850     212723      22.414
   25     32873      1257          0       1002      1459       917     229343      23.157
   26     33717       843          0       1002      1901       801     200468      24.314
   27     34354       637          0       1002      2572       819     204863      25.677
   28     34453        98          0       1002     19081       940     235088      27.578
   29     49429     14976          0       6002       941      7052    1763135      14.602
   30     58520      9091          0       4002       832      3785     946389       7.510
   31     59835      1314          0       1002      1309       860     215151       8.196
   32     60969      1134          0       1002      1813      1028     257050       9.061
   33     62147      1177          0       1002      1757      1034     258720       9.884
   34     63192      1045          0       1002      2078      1086     271582      10.838
   35     64018       825          0       1002      2977      1229     307361      12.013
   36     64795       777          0       1002      3090      1200     300176      13.236
   37     65350       555          0       1002      3779      1049     262322      14.681
   38     68337      2986          0       1002       639       954     238656      13.694
   39     70779      2441          0       1002       755       922     230537      13.252
   40     76716      5936          0       1002       304       903     225791       9.315
   41     79612      2896          0       1002       581       842     210560       8.419
   42     88125      8512         93       1002       181       773     193322       2.000
   43     92580      4455       2455       1002       391       871     217898       2.000
   44     93063       482          0       1002      4610      1112     278194       3.517
   45     96820      3757        239       1002       466       877     219280       2.000
   46     97891      1071          0       1002      1606       860     215102       2.929
   47     99034      1142          0       1002      1762      1007     251815       3.786
   48    108135      9101       5315       1002       224      1019     254855       2.000
   49    119041     10905       8905       1002       207      1129     282290       2.000
   50    136468     17427      15427       1002       140      1226     306522       2.000
   51    144481      8012       6012       1002       285      1145     286359       2.000
   52    147222      2740        740       1002       793      1087     271950       2.000
   53    147850       628          0       1002      3228      1014     253536       3.372
   54    148856      1006          0       1002      2051      1032     258063       4.365
   55    149488       631          0       1002      2744       866     216653       5.734
   56    149991       503          0       1002      3345       841     210472       7.230
   57    155634      5642          0       1002       286       808     202110       3.588
   58    158305      2670          0       1002       594       793     198453       2.917
   59    165430      7125       4208       1002       330      1178     294537       2.000
   60    168253      2823        823       1002       661       933     233429       2.000
   61    170219      1965          0       1002       751       738     184579       2.035
   62    176735      6516       4481       1002       280       913     228462       2.000
   63    179490      2755        755       1002       782      1078     269699       2.000
   64    183459      3968       1968       1002       513      1018     254745       2.000
   65    203465     20006      18006       1002       118      1187     296877       2.000
   66    208133      4667       2667       1002       490      1143     285901       2.000
   67    213731      5598       3598       1002       402      1127     281936       2.000
   68    215709      1977          0       1002      1061      1049     262483       2.022
   69    220912      5203       3181       1002       402      1048     262019       2.000
   70    221451       538          0       1002      3141       846     211534       3.461
   71    226254      4803       1341       1002       353       850     212505       2.000
   72    232574      6319       4319       1002       262       831     207755       2.000
   73    245850     13276      11276       1002       124       823     205946       2.000
   74    251190      5339       3339       1002       410      1095     273908       2.000
   75    259250      8059       6059       1002       232       936     234233       2.000
   76    268115      8864       6864       1002       168       746     186629       2.000
   77    274131      6016       4016       1002       300       903     225923       2.000
   78    275983      1851          0       1002      1152      1067     266807       2.148
   79    281067      5083       2935       1002       404      1028     257247       2.000
   80    290168      9101       7101       1002       246      1122     280708       2.000
   81    293048      2879        879       1002       856      1233     308258       2.000
   82    294520      1472          0       1002      1557      1146     286630       2.528
   83    298784      4263       1735       1002       517      1103     275824       2.000
   84    299598       814          0       1002      2581      1051     262827       3.185
   85    299996       397          0       1002      4217       838     209712       4.788
   86    301252      1256          0       1002      1451       912     228045       5.531
   87    302253      1000          0       1002      1673       836     209238       6.531
   88    303062       808          0       1002      2012       813     203406       7.722
   89    303868       806          0       1002      2375       957     239452       8.915
   90    304453       584          0       1002      3547      1037     259385      10.330
   91    308600      4146          0       1002       427       885     221335       8.184
   92    309007       407          0       1002      4020       818     204612       9.777
   93    309665       658          0       1002      2952       971     242863      11.119
   94    315101      5435          0       1002       368      1001     250359       7.683
   95    316735      1634          0       1002      1309      1070     267709       8.048
   96    321251      4515          0       1002       545      1232     308044       5.533
   97    322685      1434          0       1002      1655      1186     296743       6.098
   98    328778      6092          0       1002       359      1095     273829       2.006
   99    343522     14744      12738       1002       133       985     246352       2.000
New connection was opened
  100    345176      1653          0       1002      1121       927     231867       2.347
  101    346252      1075          0       1002      1774       954     238675       3.271
  102    347748      1496          0       1002      1132       847     211800       3.774
  103    349365      1616          0       1002       964       779     194798       4.158
  104    350257       892          0       1002      1993       889     222463       5.265
  105    351362      1104          0       1002      1996      1102     275691       6.160
  106    351601       238          0       1002      7260       865     216312       7.922
  107    352145       544          0       1002      3076       837     209296       9.378
  108    354965      2820          0       1002       678       956     239197       8.557
  109    355916       950          0       1002      2115      1005     251312       9.607
  110    367649     11733       2126       1002       178      1047     261945       2.000
  111    390596     22947      20947       1002       107      1238     309607       2.000
  112    393965      3368       1368       1002       688      1159     289996       2.000
  113    398017      4052       2052       1002       543      1100     275122       2.000
  114    402211      4193       2193       1002       497      1043     260948       2.000
  115    404836      2625        625       1002       797      1047     261834       2.000
  116    413259      8422       6422       1002       208       876     219248       2.000
  117    418707      5447       3447       1002       308       839     209811       2.000
  118    420262      1555          0       1002      1052       818     204739       2.444
  119    421946      1683          0       1002       949       799     199847       2.761
  120    423457      1511          0       1002      1549      1170     292674       3.250
  121    426739      3282         32       1002       555       912     228003       2.000
  122    428756      2016         16       1002       750       756     189170       2.000
  123    437305      8548       6548       1002       203       871     217963       2.000
  124    444808      7503       5503       1002       280      1053     263410       2.000
  125    447872      3064       1064       1002       678      1040     260016       2.000
  126    449973      2100        100       1002      1132      1189     297258       2.000
  127    451910      1937          0       1002      1156      1120     280031       2.063
  128    453117      1206          0       1002      1923      1160     290002       2.856
  129    456818      3701        845       1002       574      1063     265919       2.000
  130    459118      2299        299       1002       964      1108     277200       2.000
  131    460433      1315          0       1002      1361       895     223847       2.684
  132    461820      1386          0       1002      1200       832     208034       3.298
  133    463421      1601          0       1002      1022       818     204674       3.697
  134    467677      4256        559       1002       385       820     205171       2.000
  135    469778      2101        101       1002      1035      1088     272093       2.000
  136    475358      5579       3579       1002       338       944     236114       2.000
  137    476280       921          0       1002      1657       763     190885       3.079
  138    477522      1241          0       1002      1376       854     213630       3.837
  139    478537      1015          0       1002      2100      1066     266678       4.821
  140    479347       810          0       1002      2415       978     244617       6.011
  141    480433      1085          0       1002      2125      1153     288278       6.926
  142    480832       399          0       1002      6030      1204     301019       8.526
  143    481385       552          0       1002      4169      1152     288207       9.973
  144    482124       738          0       1002      3040      1123     280760      11.235
  145    482533       408          0       1002      5277      1078     269678      12.826
  146    482608        75          0       1002     23309       878     219667      14.750
  147    496457     13848          0       6002       738      5113    1278437       2.901
  148    516648     20191      17289       6002       494      4991    1247858       2.000
  149    523764      7115       5115       1002       232       827     206855       2.000
  150    528031      4266       2266       1002       449       960     240000       2.000
