Seg_#  Arr_time  Del_Time  Stall_Dur  Rep_Level  Del_Rate  Act_Rate  Byte_Size  Buff_Level
    1     15536     15536          0       1002       131      1019     254750       2.000
    2     30130     14593          0       1002       152      1111     277826       4.000
    3     32842      2711          0       1002       697       945     236436       3.288
    4     37649      4807       1519       1002       465      1119     279808       2.000
    5     43455      5805       3805       1002       397      1154     288654       2.000
    6     54795     11340       9340       1002       179      1016     254082       2.000
    7     58063      3268       1268       1002       570       932     233115       2.000
    8     60809      2745        745       1002       671       921     230404       2.000
    9     62348      1539          0       1002      1013       779     194933       2.461
   10     63433      1084          0       1002      1461       793     198266       3.376
   11     67881      4447       1072       1002       365       812     203169       2.000
   12     69585      1703          0       1002       947       806     201716       2.296
   13     80339     10754       8458       1002       199      1070     267691       2.000
   14     88195      7856       5856       1002       240       946     236530       2.000
   15    105821     17626      15626       1002        92       811     202998       2.000
   16    110374      4552       2552       1002       407       927     231991       2.000
   17    118441      8066       6066       1002       260      1052     263035       2.000
   18    122435      3993       1993       1002       554      1106     276603       2.000
   19    129475      7039       5039       1002       316      1113     278375       2.000
   20    139742     10267       8267       1002       238      1222     305651       2.000
   21    163369     23626      21626       1002        96      1145     286426       2.000
   22    170336      6966       4966       1002       313      1090     272598       2.000
   23    176781      6445       4445       1002       312      1006     251612       2.000
   24    179044      2263        263       1002       751       850     212723       2.000
   25    181406      2361        361       1002       777       917     229343       2.000
   26    183373      1967          0       1002       815       801     200468       2.033
   27    192205      8831       6799       1002       185       819     204863       2.000
   28    208489     16284      14284       1002       115       940     235088       2.000
   29    213274      4784       2784       1002       441      1056     264170       2.000
   30    222588      9313       7313       1002       188       877     219390       2.000
   31    234365     11777       9777       1002       146       860     215151       2.000
   32    242128      7762       5762       1002       264      1028     257050       2.000
   33    247157      5029       3029       1002       411      1034     258720       2.000
   34    255405      8248       6248       1002       263      1086     271582       2.000
   35    265499     10093       8093       1002       243      1229     307361       2.000
   36    275512     10013       8013       1002       239      1200     300176       2.000
   37    289499     13987      11987       1002       150      1049     262322       2.000
   38    297730      8230       6230       1002       231       954     238656       2.000
   39    301933      4202       2202       1002       438       922     230537       2.000
   40    313497     11564       9564       1002       156       903     225791       2.000
   41    323535     10037       8037       1002       167       842     210560       2.000
   42    330108      6573       4573       1002       235       773     193322       2.000
   43    336107      5999       3999       1002       290       871     217898       2.000
   44    340700      4592       2592       1002       484      1112     278194       2.000
   45    349738      9038       7038       1002       194       877     219280       2.000
   46    353532      3793       1793       1002       453       860     215102       2.000
   47    361334      7801       5801       1002       258      1007     251815       2.000
   48    366162      4828       2828       1002       422      1019     254855       2.000
   49    376410     10248       8248       1002       220      1129     282290       2.000
   50    377971      1560          0       1002      1571      1226     306522       2.440
   51    380381      2410          0       1002       950      1145     286359       2.029
   52    381417      1035          0       1002      2100      1087     271950       2.993
   53    382101       683          0       1002      2966      1014     253536       4.310
   54    383358      1257          0       1002      1642      1032     258063       5.052
   55    387927      4569          0       1002       379       866     216653       2.483
   56    397866      9938       7455       1002       169       841     210472       2.000
   57    404496      6630       4630       1002       243       808     202110       2.000
   58    407208      2711        711       1002       585       793     198453       2.000
   59    409271      2063         63       1002      1142      1178     294537       2.000
   60    411148      1876          0       1002       994       933     233429       2.123
   61    412349      1200          0       1002      1230       738     184579       2.923
   62    417114      4765       1842       1002       383       913     228462       2.000
   63    418891      1777          0       1002      1213      1078     269699       2.222
   64    419911      1020          0       1002      1997      1018     254745       3.202
   65    421420      1508          0       1002      1574      1187     296877       3.694
   66    425447      4027        333       1002       567      1143     285901       2.000
   67    427411      1963          0       1002      1148      1127     281936       2.036
   68    431690      4278       2242       1002       490      1049     262483       2.000
   69    433316      1626          0       1002      1288      1048     262019       2.374
   70    434904      1587          0       1002      1065       846     211534       2.786
   71    438879      3975       1189       1002       427       850     212505       2.000
   72    446041      7162       5162       1002       232       831     207755       2.000
   73    447317      1275          0       1002      1291       823     205946       2.724
   74    448602      1285          0       1002      1705      1095     273908       3.439
   75    449211       608          0       1002      3078       936     234233       4.831
   76    449561       350          0       1002      4259       746     186629       6.480
   77    449715       153          0       1002     11783       903     225923       8.327
   78    453257      3542          0       4002      2749      4870    1217666       6.784
   79    455369      2111          0       4002      4247      4485    1121395       6.672
   80    455974       604          0       1002      3713      1122     280708       8.068
   81    456588       614          0       1002      4015      1233     308258       9.453
   82    457736      1147          0       1002      1998      1146     286630      10.306
   83    458633       897          0       1002      2458      1103     275824      11.408
   84    459714      1080          0       1002      1946      1051     262827      12.328
   85    460231       517          0       1002      3241       838     209712      13.810
   86    460910       678          0       1002      2688       912     228045      15.132
   87    463377      2467          0       1002       678       836     209238      14.664
   88    464385      1007          0       1002      1615       813     203406      15.656
   89    465442      1057          0       1002      1811       957     239452      16.599
   90    466244       801          0       1002      2587      1037     259385      17.797
   91    466690       445          0       1002      3972       885     221335      19.352
   92    467345       655          0       1002      2497       818     204612      20.696
   93    467770       424          0       1002      4576       971     242863      22.272
   94    468372       602          0       1002      3324      1001     250359      23.669
   95    471675      3302          0       1002       648      1070     267709      22.367
   96    472721      1046          0       1002      2355      1232     308044      23.320
   97    474189      1467          0       1002      1617      1186     296743      23.853
   98    474763       574          0       1002      3812      1095     273829      25.278
   99    475418       654          0       1002      3010       985     246352      26.624
New connection was opened
  100    476946      1527          0       1002      1214       927     231867      27.096
  101    478028      1082          0       1002      1763       954     238675      28.013
  102    478630       601          0       1002      2815       847     211800      29.412
  103    478908       277          0       1002      5607       779     194798      31.134
  104    479486       577          0       1002      3079       889     222463      32.556
  105    480156       670          0       1002      3291      1102     275691      33.886
  106    480700       543          0       1002      3183       865     216312      35.342
  107    483371      2671          0       1002       626       837     209296      34.671
  108    484093       721          0       1002      2651       956     239197      35.949
  109    484880       787          0       1002      2553      1005     251312      37.162
  110    485248       368          0       1002      5691      1047     261945      38.793
  111    485745       496          0       1002      4984      1238     309607      40.297
  112    486157       411          0       1002      5637      1159     289996      41.885
  113    488413      2256          0       4002      3808      4297    1074443      41.628
  114    489271       857          0       1002      2434      1043     260948      42.771
  115    489912       641          0       1002      3266      1047     261834      44.130
  116    491938      2025          0       1002       866       876     219248      44.104
  117    496792      4853          0       1002       345       839     209811      41.250
  118    499566      2774          0       1002       590       818     204739      40.476
  119    501489      1923          0       1002       831       799     199847      40.553
  120    503881      2391          0       1002       979      1170     292674      40.161
  121    505319      1438          0       1002      1268       912     228003      40.723
  122    506184       865          0       1002      1747       756     189170      41.857
  123    507620      1435          0       1002      1214       871     217963      42.422
  124    509087      1466          0       1002      1436      1053     263410      42.955
  125    510356      1269          0       1002      1639      1040     260016      43.686
  126    511471      1114          0       1002      2133      1189     297258      44.571
  127    513197      1726          0       1002      1297      1120     280031      44.845
  128    513995       798          0       1002      2906      1160     290002      46.047
  129    515194      1198          0       1002      1774      1063     265919      46.848
  130    515872       678          0       1002      3269      1108     277200      48.170
  131    516002       129          0       1002     13787       895     223847      50.040
  132    517036      1033          0       4002      6046      3124     781034      51.007
  133    517883       846          0       4002      7840      3320     830065      52.160
  134    519242      1359          0       6002      7420      5043    1260893      52.800
  135    521338      2095          0       6002      6333      6636    1659183      52.705
  136    522480      1142          0       4002      7541      4307    1076855      53.562
  137    523808      1328          0       6002      6849      4548    1137080      54.234
  138    524766       957          0       4002      7716      3696     924006      55.276
  139    533080      8313          0       6002      1640      6817    1704349      48.962
  140    540094      7014          0       4002      1261      4425    1106371      43.948
  141    540676       581          0       1002      3964      1153     288278      45.367
  142    541910      1234          0       1002      1950      1204     301019      46.132
  143    542638       727          0       1002      3168      1152     288207      47.404
  144    543825      1186          0       1002      1892      1123     280760      48.218
  145    544882      1057          0       1002      2040      1078     269678      49.160
  146    545408       525          0       1002      3343       878     219667      50.635
  147    545971       563          0       1002      3191       898     224679      52.071
  148    546514       543          0       1002      2984       810     202613      53.528
  149    547194       680          0       1002      2433       827     206855      54.848
  150    547603       408          0       1002      4700       960     240000      56.440
