period,id,freq
2,20,0.600
3,27,0.200
3,29,0.200
4,32,0.400
4,33,0.200
4,35,0.200
4,39,0.200
5,49,0.400
5,50,0.400
6,52,0.200
6,55,0.200
7,64,0.200
7,65,0.200
7,68,0.400
7,69,0.200
7,70,0.200
8,67,0.200
8,68,0.200
8,71,0.200
8,72,0.200
8,73,0.200
8,76,1.400
8,77,0.400
8,79,0.200
8,80,0.200
9,41,1.400
9,85,1.800
12,71,2.000
16,9,2.000
16,24,2.200
16,73,2.000
17,13,1.600
17,25,1.800
18,20,2.000
19,3,1.800
19,11,1.600
19,50,1.800
19,68,1.600
20,46,2.000
